	ロサ	通常						地下室で作業をしていたから\n気づくのに遅れてしまいましたが\n大変だったようですね？
	ディーア	汗4						あ、ああ……\n魔剣のみんながいきなり暴走して\n告白しながら追いかけられて
	ディーア	汗4						告白自体は嬉しいし、\n普段はそんなことを言わない子から\n言われるのはドキドキしたけど
	ディーア	汗4						バレンタインとはいえ、\nこんな大騒動になったら大変だ
	ロサ	通常						…………
Tween	ロサ	MoveBy	x=30				NoWait
	ロサ	通常						魔剣の皆様が、\n暴走してご主人様に告白……
	ロサ	驚き						もしかしてこの状況なら\nクールで告白とは無縁な私でも……
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	慌て						はっ！\nな、なにを考えているんですか私!?
	ディーア	怪しい4						ろ、ロサ？
Shake	ロサ		x=3				NoWait
	ロサ	慌て						で、ですが……\nこんな機会はまたとないですし！
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	慌て						これは感謝！\nバレンタインのチョコもつくったし\n日頃の感謝を伝えるだけのこと!!
	ロサ	慌て						クールな私なら\n恥ずかしくて伝えられないことが、\nポロッと漏れちゃうだけ！
	ディーア	驚き4						ま、まさか……！\nロサまで異変の影響で……！
	ロサ	照れ						っ……！
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	照れ						う、ウワー！\nヘンナマリョクノエイキョウデス！
StopBgm
	ロサ	照れ						ご、ご主人様……
Bgm	神秘
CharacterOff
	ロサ	拡大嬉しい	エフェクト表					好き……♪
CharacterOff
	ディーア	絶望4
Shake	ディーア	絶望4	x=3				NoWait
	ディーア	絶望4						ぐわぁああああ!?
	ディーア	絶望4						ま、まさか！
Tween	ディーア	PunchPosition	y=30				NoWait
	ディーア	絶望4						ツンツンクールポンコツなロサが\n甘えるように好きと言ってくるなんて
	ディーア	絶望4						なんて破壊力……！
CharacterOff
	ロサ	慌て						ツンツンクールは褒め言葉ですが\nポンコツとはなんですか!?
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	慌て						で、ではなく！\n私まで異変の力で感情が暴走を！
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	照れ						スキ！ スキっ！\n好きですぅうううう！（やけっぱち）
CharacterOff
	ディーア	絶望4						くっ……\n頼みのロサまで暴走するなんて
	ディーア	悔しい4						それに……！
Param	character_grayout=false
CharacterOff
	オーラ桃		エフェクト裏
	マビノギオン	通常						すーき♪（理知）
CharacterOff	マビノギオン
	ラブリュス	通常						好き……（ツンデレ）
CharacterOff	ラブリュス
	グレイプニル	恍惚						しゅきぃ（尊み）
CharacterOff
	ロサ	慌て						あっ……!?
CharacterOff
	ディーア	悔しい4						完全に囲まれてしまったな……
	ディーア	悔しい4						このままオレは、\nラブとチョコの幸せスパイラルから\n抜けられなくなるのか……？
StopBgm
	ディーア	悔しい4						でも本当に、\nいったいなにが原因でこんなことに？
Bgm	図書館
CharacterOff
	アーベントロート	笑い2				.5		ふふふ♪\n面白いことになっていますね、\n魔剣王さん♪
CharacterOff
	ディーア	驚き4						アーベントロート……？
	ディーア	悔しい4						そういえば、あの時<dash=2>
Se	回想
FadeOut	white					.3
CharacterOff						0
ImageEffect	SpriteCamera	Sepia				0
	アーベントロート	通常2				0
FadeIn	white					.3
	アーベントロート	通常2						それに魔剣たちが\nこんなたくさんいる場所に留まるのも\n私にとっては初めての経験
	アーベントロート	笑い2						だからとーっても興味深いです♪
FadeOut	white					.3
CharacterOff						0
ImageEffectOff	SpriteCamera	Sepia				0
	ディーア	驚き4				0
FadeIn	white					.3
	ディーア	驚き4						まさか……
CharacterOff
	アーベントロート	通常2						…………
Se	チャージ
	オーラ青		エフェクト表			1
	アーベントロート	笑い2						第I権限解錠
	アーベントロート	笑い2						満ちて溢れよ、零して潤せ、\n其は始まりの第一感情
	アーベントロート	通常2						【悲嘆】よ、湧き上がれ
CharacterOff
	マビノギオン	通常	p3b
	ラブリュス	通常	p5
	グレイプニル	恍惚	p7b
Se	フォーン
	オーラ青		エフェクト表			.5
	魔剣たち	<Off>						…………
Se	倒れる
CharacterOff	マビノギオン					1
CharacterOff	ラブリュス					1
CharacterOff	グレイプニル					1
Wait						1
CharacterOff
	ディーア	驚き4						これは……？
CharacterOff
	アーベントロート	笑い2						安心してください、\n彼女たちはみんな眠っただけです
	アーベントロート	笑い2						すごく興奮していたから、\n喜びとは真逆の感情『悲しみ』を\n強制的に発生させて
	アーベントロート	笑い2						異変の影響を相殺しました
CharacterOff
	ディーア	怒り4						そうか、これが……\n感情を操作することこそが\nお前のマスターキーとしての力か
CharacterOff
	アーベントロート	通常2						ゆえに《愛し愛される者》
	アーベントロート	通常2						私は神として、\n魔界のすべての生命体に感情を与え\n命の流れを創ってきた神です♪
	アーベントロート	笑い2						まあ今は、\nアーダに半分権限を渡しちゃったし\nそんなことはできませんけど
	アーベントロート	笑い2						皆さんの感情を制御するくらいは\nこの通り簡単です♪
CharacterOff
	ディーア	怒り4						…………
	ディーア	笑い4						ありがとう、助かったよ
CharacterOff
	アーベントロート	悔しい2						あれ、意外ですね？\n私が黒幕だと思わないんですか？
	アーベントロート	悔しい2						それに感情を操るなんて、\n今まで魔剣さんやあなたのことも\n操ってたとか普通は疑いますよ？
CharacterOff
	ディーア	通常4						いいや、お前はそんなことしないさ
	ディーア	通常4						相手の心を好きにできたら、\n面白いものなんて見れないだろう？
	ディーア	通常4						それにアポカリプスや原初魔剣も\nなにも言ってこないんだから\n普段のお前は力を使ってはいない
CharacterOff
	アーベントロート	笑い2						よく見ていますね\nさすがは魔剣王さんです♪
CharacterOff
	ディーア	怒り4						でもわからないのは、\nお前がどうしてオレについてきたか
	ディーア	怪しい4						他のマスターキーとの\n戦いを見据えたら\n助力してくれるのは嬉しいけれど
	ディーア	怪しい4						どうしてオレなんだ？
CharacterOff
	アーベントロート	通常2						理屈じゃないんですよ、魔剣王さん
	アーベントロート	通常2						なにかの理由をつけて行動するのは\nもうやめたんです
	アーベントロート	通常2						ただの神様の直感
	アーベントロート	通常2						あなたなら、\nなにかを変えてくれるかもって……
	アーベントロート	通常2						自分でも理解できないからこそ\n従ってみようと思ったんです
CharacterOff
	ディーア	驚き4						オレなら……？
CharacterOff
	アーベントロート	通常2						今は私の話より、\n異変を解決するほうが先ですよ？
	アーベントロート	通常2						このままだと、\nまた魔剣さんたちが押し寄せてきます
	アーベントロート	通常2						その前に、\n異変の大本にたどり着かないと
	アーベントロート	笑い2						まあ私としては\nスキスキ暴走体なアーダを見たり、\nそういう楽しみもありますけどね♪
CharacterOff
	ディーア	目閉じ4						異変の大本、か……
	ディーア	怒り4						アーベントロート、\nお前にはなにかわからないのか？
	ディーア	怒り4						この異変は、\n魔剣の秘めた感情を増幅するように\nオレには思える
	ディーア	怒り4						それはお前の力に近いだろう？
CharacterOff
	アーベントロート	通常2						いいえ、似て非なるものです
	アーベントロート	通常2						私の権限は、\n人の感情を機械のように制御するもの
	アーベントロート	通常2						でもこれは、\nその枠組みを壊して逸脱させています
	アーベントロート	通常2						そう、まるで<dash=2>
Se	闇1
StopBgm						0
CharacterOff						0
Bg	アリス庭園					2
	ジャガーノート=ルナ	通常				2		狂っちゃうみたいに♪
Wait						2
If	isdebug==true
CharacterOff
Jump	*E_1241_05
EndIf
EndScenario

# E_1241_05
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	図書館
Bg	アリス庭園					0
Param	character_grayout=false
	ジャガーノート=ルナ	通常				0
FadeIn	black					1
	ジャガーノート=ルナ	通常						うふふー♪\n月が綺麗な夜ですねー♪
	ジャガーノート=ルナ	通常						あそこのお月様が本物かどうか\n私にはわかりませんけどー
	ジャガーノート=ルナ	通常						マスターさんはどう思いますか？\nないものをあると信じる狂ったことは\nマスターさんは得意ですからー♪
	ジャガーノート=ルナ	通常						それともぉー？\n綺麗なのはルナって言ってくれます？
CharacterOff
	ディーア	怒り4						ルナ……どうしてだ？
	ディーア	怒り4						どうしてみんなの感情を暴走させた？
CharacterOff
	ジャガーノート=ルナ	通常						うふふー♪\n私に、狂気に理由を求めるなんて\n狂っていますねー♪
	ジャガーノート=ルナ	通常						でもそれって、\nマスターさんが気持ちよくなりたい\nだけじゃないですかー？
	ジャガーノート=ルナ	通常						理由がないとスッキリしないから、\n自己満足したいだけー
	ジャガーノート=ルナ	通常						そのために、\n私に『理由』を作らせようだなんて\n救えないですねー♪
CharacterOff
	アーベントロート	悔しい2						理由はないっていうんですか？
CharacterOff
	ジャガーノート=ルナ	通常						さあどうでしょー？\n月と正反対な暁の神さまー？
	ジャガーノート=ルナ	通常						あるかもしれないし、\nないかもしれない
	ジャガーノート=ルナ	通常						見上げる月みたいに、\n狂気は見た人によって形を変えます
	ジャガーノート=ルナ	通常						ご都合主義で優しい鏡、\n賢いオオカミさんも見つめて狂った♪
	ジャガーノート=ルナ	通常						いいですよー？\n神様が求めるのなら、\n理由を作ってあげますからー♪
CharacterOff
	ディーア	通常4						いいや、理由ならきっとあるよ
CharacterOff
	ジャガーノート=ルナ	通常						……へえー？
CharacterOff
	ディーア	通常4						だってお前は、\n別の可能性を歩むジャガーノート
	ディーア	通常4						狂気も信仰もすべては救いのためだ
	ディーア	通常4						それが他者からどう見えようと\nお前の力は救うために振るわれる
	ディーア	通常4						だから必ず、\nこの狂った異変に救済は隠れている
CharacterOff
	ジャガーノート=ルナ	通常						そんなに私を信じてくれるなんて\nステキだなー、好きになっちゃうなー
	ジャガーノート=ルナ	通常						でもね？\nだからこそマスターさんには\nわからないこともあるんですー
	ジャガーノート=ルナ	通常						理由や理性じゃ、\n決して狂気は制御できないんですよー
	ジャガーノート=ルナ	通常						結局それを並べたって、\n自分の納得と正義感を満たすだけで\n本当の救いにならないから
	ジャガーノート=ルナ	通常						いつも敵にしているみたいに、\n戦って倒す理由を自分で積み上げて\n正義の味方になりたいだけなんです
	ジャガーノート=ルナ	通常						誰にも見えない心の中を、\n理屈をつけて理解しようなんて\n救えない傲慢さだと自覚しましょー
	ジャガーノート=ルナ	通常						それができないから、\n愛がこんなに暴走しちゃうんです♪
CharacterOff
	ディーア	驚き4						愛……？
CharacterOff
	ジャガーノート=ルナ	通常						正気から最も遠くて、狂気に近い\n熱くてドロドロした甘い気持ち
	ジャガーノート=ルナ	通常						それが愛ですからねー♪
Se	フォーン
	オーラ桃		エフェクト表			1
	ジャガーノート=ルナ	通常						その愛が満たされるまで、\nきっとみんな狂っちゃうんだろうなー
CharacterOff
	ディーア	悔しい4						まさか、\nまた魔剣の感情を暴走させる気か!?
CharacterOff
	アーベントロート	悔しい2						このままだと埒があきませんね
	アーベントロート	悔しい2						魔剣王さんには申し訳ないですけど\n先に抑えさせてもらいます
StopBgm
Se	チャージ
	オーラ青		エフェクト表			1
	アーベントロート	悔しい2						第I権限解錠……！
	アーベントロート	通常2						神の権限をもって、\nあなたを正気に戻してあげます！
Bgm	絶望
CharacterOff
	オーラ青		エフェクト表			1
	ジャガーノート=ルナ	通常						うぅっ……!?
Shake	ジャガーノート=ルナ		x=3 y=3				NoWait
	ジャガーノート=ルナ	通常						ああ、やめ、やめて……！\n私を狂気から覚ましたりしないで！
StopBgm
CharacterOff	オーラ青					1
	ジャガーノート=ルナ	通常						……なーんて♪
Bgm	魔獣バトル
CharacterOff
	アーベントロート	悔しい2						私の権限が、効かない？
	アーベントロート	悔しい2						そんな、ただの魔剣にまさか……!!
CharacterOff
	ジャガーノート=ルナ	通常						昔の私なら、\nきっと歯が立たなかったでしょうねー
	ジャガーノート=ルナ	通常						でもー、\nすごく狂ったマスターさんといて、\n私はもーっと狂っちゃいましたー
	ジャガーノート=ルナ	通常						正気と狂気の綱渡り♪
	ジャガーノート=ルナ	通常						果てない狂夢を見ながら、\n現実との境界を渡り歩く魔剣使い
StopBgm
	オーラ赤		エフェクト表			1
	ジャガーノート=ルナ	通常						だから<dash=2>
Se	チャージ
FadeOut	white					2
Bgm	魔王バトル
Bg	白背景					0
CharacterOff						0
	ジャガーノート=ルナ	拡大魔王足	エフェクト表			0
	          
FadeIn	white					.3
Wait						2
FadeOut	white					.3
CharacterOff						0
	ジャガーノート=ルナ	拡大魔王胸	エフェクト表			0
	          
FadeIn	white					.3
Wait						2
FadeOut	white					.3
Bg	アリス庭園					0
CharacterOff						0
	ジャガーノート=ルナ	魔王				0
	          
FadeIn	white					.3
	ジャガーノート=ルナ	魔王						月の狂気は深く満ちたんです♪
CharacterOff
	ディーア	驚き4						ルナの魔王装!?
	ディーア	驚き4						いつのまに、どうして!?
CharacterOff
	ジャガーノート=ルナ	魔王笑い						何度も言ってるじゃないですかぁ\n理由を求めないでってー♪
	ジャガーノート=ルナ	魔王ニヤリ						救いたがりのマスターさんに、\n甘い狂気をプレゼントですよー
	ジャガーノート=ルナ	魔王ニヤリ						現実に負けて、\n狂気から目をそらすあなたにこそ\n狂った愛は特効薬ですからねー♪
	ジャガーノート=ルナ	魔王ニヤリ						それで戻ってこれなくても大丈夫\nきっとそれは救いですから♪
	ジャガーノート=ルナ	魔王ニヤリ						いいえ<dash=2>
CharacterOff
	ジャガーノート=ルナ	拡大魔王	エフェクト表					救ってあげますよ、現実から♪
If	isdebug==true
CharacterOff
Jump	*E_1241_06
EndIf
EndScenario

# E_1241_06
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	魔獣バトル
Bg	アリス庭園					0
Param	character_grayout=false
	ディーア	悔しい4破損				0
FadeIn	black					1
Shake	ディーア		x=3				NoWait
	ディーア	悔しい4破損						くっ……!?
	ディーア	悔しい4破損						これが、ルナの魔王装……\n見ているだけで狂気に侵食され、\n理性が崩れていく……！
CharacterOff
	ジャガーノート=ルナ	魔王ニヤリ						マスターさんは強情ですねえー\n我慢しないで狂っちゃいましょうよー
	ジャガーノート=ルナ	魔王ニヤリ						どうしてまだ、\n現実にしがみつこうとするんですか？
	ジャガーノート=ルナ	魔王ニヤリ						我慢も理性も外しちゃって、\n倫理も論理もかなぐり捨てて\n完全な狂気の中に沈みましょうよー
	ジャガーノート=ルナ	魔王笑い						それはきっと優しくて、\nずっと幸せな世界なんですからぁー♪
CharacterOff
	ディーア	悔しい4破損						でも、オレは魔剣王として……！
CharacterOff
	ジャガーノート=ルナ	魔王本気						はぁ、またそういう理由をつけて
	ジャガーノート=ルナ	魔王						でもね、マスターさん？\nそうやって尤もらしい理由をつけて\nいったい誰を救うつもりですかー？
	ジャガーノート=ルナ	魔王						人間ぜんぶ？ 魔剣のぜんぶ？\nそれとも魔界ぜんぶを救うためー？
	ジャガーノート=ルナ	魔王笑い						うふふ♪ すごいなー♪\nそこまで欲張りになんて\n狂っちゃわないとなれないなー♪
	ジャガーノート=ルナ	魔王驚き						でもそれでも、\nマスターさんは正気と言うんですね？
	ジャガーノート=ルナ	魔王驚き						あなたに救いを求めるものなんて、\nすべて幻かもしれないのに
	ジャガーノート=ルナ	魔王笑い						救世主の王様になりたいだなんて\nすごく幸せそうだなー♪
CharacterOff
Se	闇1
	オーラ誘惑		エフェクト表			1
	ディーア	悔しい4破損						うそ、じゃない……！
	ディーア	悔しい4破損						オレは、魔剣も、魔界も、\nリディも救いたいから戦って……！
	ディーア	絶望4破損						ぐっ……うっ……！
CharacterOff
	アーベントロート	悔しい2						ジャガーノート=ルナ！\nそれ以上は魔剣王さんが保ちません
	アーベントロート	悔しい2						あなたが彼の魔剣なら<dash=2>
CharacterOff
	ジャガーノート=ルナ	魔王本気						へえ、そうなんだ……
StopBgm
	ジャガーノート=ルナ	魔王本気						あなたは狂えないんですねー
Bgm	図書館
CharacterOff
	アーベントロート	悔しい2						っ……
CharacterOff
	ジャガーノート=ルナ	魔王本気						ごめんなさい、\nこればっかりは救えないなー
	ジャガーノート=ルナ	魔王本気						狂気は正気の裏返し
	ジャガーノート=ルナ	魔王本気						正気さえなかったら、\n狂気で救うことさえできませんよー
CharacterOff
	アーベントロート	悔しい2						…………
	アーベントロート	悔しい2						なら、私はどうすればいい？
	アーベントロート	悔しい2						どうすれば満たされる？
	アーベントロート	悔しい2						あと何を捧げ、\nどんなことを真似ればいい？
CharacterOff
	ジャガーノート=ルナ	魔王本気						…………
	ジャガーノート=ルナ	魔王本気						それは、私にもわかりませんよー
	ジャガーノート=ルナ	魔王本気						その愛のルールをつくったのは、\n神様ですからー
	ジャガーノート=ルナ	魔王						でも狂った妄言でよければー、\nきっとその人なら<dash=2>
	ジャガーノート=ルナ	魔王						私を握って狂わなかった、\nただ一人のマスターさんからなら\nなにかわかるかもしれませんねー♪
Se	マイクノイズ
CharacterOff
	ディーア	絶望4破損
	オーラ誘惑		エフェクト表
	ディーア	絶望4破損						うぅっ……
	黒グラデーション		エフェクト表2			1
	ディーア	絶望4破損						オレは、なにを間違えた……？
	ディーア	絶望4破損						正気なのか？ 狂っているのか？\n本物なのか？ 偽物なのか？
	ジャガーノート=ルナ	拡大魔王胸	エフェクト裏			2
	ディーア	絶望4破損						月がじっと、オレを見る……
	ディーア	絶望4破損						いや、オレが月を見ている……
	ディーア	絶望4破損						その目に映る、\n本当のオレ自身を見つめている
	ディーア	絶望4破損						狂ってしまえば良いと誘ってくる
CharacterOff	ジャガーノート=ルナ					.3
	ディーア	悔しい4破損						で、も……\nオレにはやらないといけないことが\nたくさんあるんだ……！
	ディーア	悔しい4破損						そのために、ちゃんと……！
StopBgm						0
StopSe						0
CharacterOff						0
Bg	黒背景					0
	魔剣たちの声	<Off>						好き！
Bgm	雪の街
CharacterOff
Bg	アリス庭園
	ディーア	驚き4破損						ちゃんと、なんだ……？
	ディーア	驚き4破損						オレはなにをしようとしていた？
CharacterOff
	ジャガーノート=ルナ	魔王						狂ってますよねー
	ジャガーノート=ルナ	魔王						愛とか恋とか、\n人間のふつーの感情みたいに言うけど
	ジャガーノート=ルナ	魔王						どーしようもなく狂ってますよー
	ジャガーノート=ルナ	魔王						生きているのなら、\n自分の命が一番大事で当然ですよ\nそれが正気というものですよー
	ジャガーノート=ルナ	魔王						でも愛があったら、\n自分の命だって愛する誰かのために\n投げ捨てることができちゃうんですー
Tween	ジャガーノート=ルナ	PunchPosition	y=30				NoWait
	ジャガーノート=ルナ	魔王						これって正気だと思いますかー？\n狂ってますよねー？
	ジャガーノート=ルナ	魔王						狂わないと、\n心から愛するなんてできませんよー
CharacterOff
	アーベントロート	悔しい2						理屈、じゃない……
Se	回想
FadeOut	white					.3
ImageEffect	SpriteCamera	Sepia				0
CharacterOff						0
Bg	竜鍵マナ					0
	オーラ光		エフェクト表			0
FadeIn	white					.3
Wait						.5
Se	フォーン
CharacterOff						1
Wait						1.5
CharacterOff						1
	アーベントロート	通常2						……<dash=4>
	アーベントロート	悔しい2						………………モモ？
FadeOut	white					.3
ImageEffectOff	SpriteCamera	Sepia				0
CharacterOff						0
Bg	アリス庭園					0
	アーベントロート	悔しい2				0
FadeIn	white					.3
	アーベントロート	悔しい2						だから、彼女は……
	アーベントロート	悔しい2						でも私には<dash=2>
CharacterOff
	ジャガーノート=ルナ	魔王						今宵はバレンタイン\n愛に狂った女の子のお祭りですよー
	ジャガーノート=ルナ	魔王						狂って狂って、\nありえないことでもできちゃって\n誰かの心も虜にしちゃう
	ジャガーノート=ルナ	魔王						だからぁ、\nみんなみたいに狂うのがふつーです
	ジャガーノート=ルナ	魔王ニヤリ						狂って救われたくて、\nチョコに思いを込めずには\nいられないんですよー？
	ジャガーノート=ルナ	魔王ニヤリ						でもマスターさんは\nその狂気をふりはらって無視して\n正気なフリをするんですよねー？
	ジャガーノート=ルナ	魔王ニヤリ						エライ王様になるって理由つけて\n狂う心を踏みにじって平気だなんて\nすごいなー、救われないなー♪
CharacterOff
	ディーア	目閉じ4破損						ああ、そうだな……
	ディーア	目閉じ4破損						ルナの言う通りだよ\nオレは理屈と理論をつけて逃げていた
	ディーア	目閉じ4破損						オレは、\nきっと受け入れるのが怖かったんだ
	ディーア	怒り4破損						みんなの大切な気持ちを、\nいっぺんに受け取ることに怯えた
	ディーア	怒り4破損						これからの自分のこと、\nそして魔界の未来を背負うこと\nそれを大事だと思い込んで
	ディーア	目閉じ4破損						みんなの気持ちから目を背けた
	ディーア	目閉じ4破損						……まだ救えないから、\n直視することが辛かったんだ
	ディーア	怒り4破損						リディや魔剣との未来を……
	ディーア	悔しい4破損						そしてみんなも、\nきっとそんなオレを気遣って、\n我慢してくれていた
	ディーア	悔しい4破損						なのにオレは気づかずに……\nなにが平穏無事なバレンタインだ
CharacterOff
	ジャガーノート=ルナ	魔王笑い						悔やむなんてすごいなー\nどっちにしても救世主ごっこなのに\n本気だなんて狂ってるなー♪
	ジャガーノート=ルナ	魔王						魔剣を救うか、世界を救うかー
	ジャガーノート=ルナ	魔王						でもどっちもできるって信じるくらい\n狂っているんです
	ジャガーノート=ルナ	魔王						私のマスターさんは、\nそう信じられちゃう狂人なんですよー
	ジャガーノート=ルナ	魔王						どこまでも狂っているなら、\n好きなことしちゃっていいんですー♪
CharacterOff
	ディーア	通常4破損						そうだな……
	ディーア	通常4破損						今までも狂ったように、\nみんなと一緒に走り抜けてきたんだ
	ディーア	目閉じ4破損						今さら狂気は怖くなんてない
	ディーア	目閉じ4破損						でもごめん、ルナ
	ディーア	目閉じ4破損						狂いながらでも、\nオレはこの世界にしがみついていく
	ディーア	怒り4破損						お前という狂気をこの手に抱いて、\n現実を駆け抜ける！
	ディーア	本気4破損						みんなの愛を受け止めて、\n力に変えて世界に抗ってみせる！
	ディーア	通常4破損						お前はそれを教えるために、\n異変を起こしたんだ
	ディーア	通常4破損						みんなの抱えた愛を、\nオレにわからせようとして
	ディーア	笑い4破損						真面目、か……
	ディーア	笑い4破損						ジャガーノートの言うとおりだな
StopBgm
CharacterOff
	ジャガーノート=ルナ	魔王						うふふー、さあどうでしょー？
Bgm	決戦
	ジャガーノート=ルナ	魔王						そんな風に、\n都合よく解釈しちゃうなんて\n狂ってるなー救われないなー♪
	ジャガーノート=ルナ	魔王						でもぉ、\nそれくらい無謀で自己中心的な方が\nマスターさんらしいですねー♪
	ジャガーノート=ルナ	魔王						そして私は狂った月そのもの\n手にしたなら狂わずにはいられません
	ジャガーノート=ルナ	魔王						それでも現実にいたいのなら、\nこの救済に抗ってみせてくださーい
	ジャガーノート=ルナ	魔王						狂気に呑まれる準備はいいですかー？
	ジャガーノート=ルナ	魔王						今度こそ、\nマスターさんを狂わせちゃうかも♪
CharacterOff
	ディーア	通常4破損						それでも、受けて立つ！
	ディーア	通常4破損						夢に狂って、愛に狂って、\nそれでも現実に踏みとどまって歩む
	ディーア	本気4破損						そのくらい狂って、\n何もかもを救う王になってみせる！
	ディーア	本気4破損						だから！\nオレにまた力を貸してくれ！
If	isdebug==true
CharacterOff
Jump	*E_1241_07
EndIf
EndScenario

# E_1241_07
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	凱旋
Bg	戦場跡					0
Param	character_grayout=false
ImageEffect	SpriteCamera	GrayScale
	          					0
FadeIn	black					1
	ジャガーノート=ルナ 	<Off>						現実は苦しくて、世界は理不尽で
	ジャガーノート=ルナ 	<Off>						私はそれでもナニカを救いたくて\n狂気に堕ちていった
	ジャガーノート=ルナ 	<Off>						そして狂気は形なくどこまでも深く\nすべてを包み隠してくれる
	ジャガーノート=ルナ 	<Off>						それは私にとっての救いであって、\n誰かにとっても救いになった
	ジャガーノート=ルナ	通常				1		ジャガーノート=ルナは\n壊すことも壊されることもない\n永劫の平穏な狂気を伝承とした
	ジャガーノート=ルナ	通常						ええ、だから信じていますよ
	ジャガーノート=ルナ	通常						今でも一緒に狂うことが、\nあなたと私にとっても救いだって
FadeOut	black					1
CharacterOff						0
	ディーア	悔しい2				0
	ジャガーノート=ルナ	<Off>	1_2			0
FadeIn	black					1
	ジャガーノート=ルナ	<Off>						だって、\nあなたはすごく頑張って進むから\n苦しんで夢を見続けるから
	ジャガーノート=ルナ	<Off>						それが少し報われても、\nすぐに現実が希望を奪っていくのに\n歯を食いしばって立ち上がる
	ジャガーノート=ルナ	<Off>						狂えばいいのに、狂ってるのに、\n瀬戸際でずっと踏ん張っている……
	ジャガーノート=ルナ	<Off>						マスターさんにとって、\n狂ってしまうことは本当に救いです
	ジャガーノート=ルナ	<Off>						それでもマスターさんは\n狂いきらずに走り続けようとするから
	ジャガーノート=ルナ	<Off>						私たちの<ruby=アイ>狂気</ruby>を\nせめてもの救いにしたかった
	ジャガーノート=ルナ	<Off>						これからも続く、\n現実の苦しみが安らぐように……
FadeOut	white					1
CharacterOff						0
ImageEffectOff	SpriteCamera	GrayScale
Bg	アリス庭園					0
	ジャガーノート=ルナ	魔王笑い				0
FadeIn	white					1
	ジャガーノート=ルナ	魔王笑い						なーんて♪\nそんな殊勝なことを思っていたって\nマスターさんは信じられます？
Bg	凍りついた神殿城					1
	ジャガーノート=ルナ	魔王笑い						それならご都合良すぎて、\n狂ってますよ、救えませんよー？
	ジャガーノート=ルナ	魔王笑い						自分をヒーローだと思いこんで、\n世界を塗り替える変人ですよー？
CharacterOff
	ディーア	通常4						でもそれくらい狂っている方が、\nルナには相応しいだろ？
CharacterOff
	ジャガーノート=ルナ	魔王驚き						…………
	ジャガーノート=ルナ	魔王						うふふ♪\nどうしようもなく狂ってますねー♪
	ジャガーノート=ルナ	魔王						甘くてニガニガで、\nチョコみたいにベタベタにとろけた\n狂気にまみれてますねー♪
	ジャガーノート=ルナ	魔王						救えないなー♪
CharacterOff
	ディーア	笑い4						そうかもしれないな、\nでもこういう狂気に包まれるなら\nオレはとても幸せだよ
CharacterOff
	アーベントロート	悔しい2						…………幸せ、ですか
CharacterOff
	ディーア	驚き4						アーベントロート？
CharacterOff
	アーベントロート	通常2						なんでもないですよー♪
	アーベントロート	通常2						やっぱり魔剣王さんのところは\n賑やかで面白いですねー♪
	アーベントロート	通常2						……あなたと一緒にいれば、\nいつかは私も狂えるのかなー？
CharacterOff
	ディーア	驚き4						えっ？
CharacterOff
	アーベントロート	通常2						なーんて♪
StopBgm
	アーベントロート	通常2						それよりもほら！\n異変は解決したことですし!!
Bgm	平和
CharacterOff
	ロサ	通常				1		うぅ……いったい、なにが……
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	通常						っ！ ご主人様！
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	嬉しい						好きっ！ 好きっ！
CharacterOff
	ディーア	汗4						…………
CharacterOff
	ロサ	慌て						………………あれ？
	ロサ	慌て						まさか、もう異変は解決して？
Shake	ロサ		x=4 y=4				NoWait
	ロサ	慌て						あぁあああああああ!!
	ロサ	慌て						今のは忘れて、忘れて下さい！
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	慌て						ただの異変の後遺症ですから！\nそういう気持ちで\n言ったわけではないですからぁ!!
CharacterOff
	ディーア	汗4						わ、わかった
	ディーア	怪しい4						ということにしておこう……
CharacterOff
	レヴァ	通常						あっ！ マイマスター！\nみんなも元に戻ったよー！
	レヴァ	通常						なんだかみんな、\nモヤモヤが消えてスッキリ気分だって
CharacterOff
	ディーア	笑い4						そっか！ それなら……！
StopBgm
	ディーア	通常4						みんなっ！
CharacterOff
	集中線		エフェクト表
	ディーア	拡大本気4	エフェクト裏					<size=50>だいすきだぁあああ</size>
Bgm	コメディ
CharacterOff
	レヴァ	慌て						きゃっ！ びっくりしたぁ！
	レヴァ	慌て						いきなりどうしたの？
CharacterOff
	ディーア	通常4						ルナのおかげで気づいたんだ、\nオレが王としてするべきなのは\n安心安全バレンタインじゃない！
