# Q1010_01
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
	太陽王アーク							バカな、原初十三魔剣に\n手を加えるなど……！
Se	光2
Param	character_grayout=false
	白背景		エフェクト表			1
StopBgm						1
Wait						1
	覇王剣ラグナロク							やはり、彼女の慧眼は確かだった
	覇王剣ラグナロク							あなたは、これを予期していたのね\n<dash=2>400年も前から、ずっと
Se	光3
FadeOut	white					1
CharacterOff						0
StopBgm
Bg	白背景
Wait						2
	　　　　　　　　　　
Se	強風	TRUE
FadeIn	white					1
	赤黒リディ	悔しい						マスター!!
	赤黒リディ	驚き						…………あれ
	赤黒リディ	悲しい						ま、マスター？\nみんな、どこに……
	赤黒リディ	通常						…………!!
CharacterOff
StopSe
Se	心拍	TRUE
	覇王ゼフ	黒				1
Tween	覇王ゼフ	ScaleBy	x=1.5 y=1.5 time=10	linear			NoWait
Tween	覇王ゼフ	MoveBy	y=-350 time=10	linear			NoWait
	赤黒リディ	<Off>						あなたは、だれ……？
	赤黒リディ	<Off>						きゃっ!?\nやめて、離して……！
	赤黒リディ	<Off>						取らないで、\n<ruby=・・・・・>奪わないで</ruby>……
Se	スローモーションエンド
	赤黒リディ	<Off>						それは<dash=2>
FadeOut	white					.5
StopSe
CharacterOff						0
Bg	大灯台B
Wait						2
Shake	Graphics		x=5 y=5 time=15				NoWait
Bgm	緊迫
FadeIn	white					.5
	ディーア	悔しい天使2						くっ……!?　
Se	光1
FadeOut	white					.5
	ディーア	悔しい2
FadeIn	white					.5
	黒グラデーション		エフェクト裏
	ディーア							（なんだ、力が吸収されていく……）
	ディーア	怒り2						（これは、ラグナロクの……\n　いや、アークの……？）
CharacterOff
	赤黒リディ	悔しい						ます、たー……!!
	ディーア	<Off>						リディ!!
Se	倒れる
Tween	赤黒リディ	MoveBy	y=-1000 time=2	linear			NoWait
CharacterOff	赤黒リディ					1
Wait						2
	ディーア	怒り2						しっかりしろ、リディ!!\nリディ!!
	太陽王アーク	<Off>						……ぐっ、あああああああああッ!?
	ディーア	悔しい2						アーク!?
	黒グラデーション		エフェクト表
	太陽王アーク
Shake	太陽王アーク		x=5				NoWait
	太陽王アーク							誰だ、お前は……ッ!?
	太陽王アーク							オレの、中に……\n入ってくるな……ッ!!
CharacterOff
Param	character_grayout=false
	オーラ赤		エフェクト表
	覇王剣ラグナロク							…………
Param	character_grayout=true
CharacterOff
	ディーア	悔しい2						アーク……!?\nこれは、ラグナロクが\nやっていることなのか……!?
	黒グラデーション		エフェクト表
	太陽王アーク							お前は……まさか……ッ!!
FadeOut	white					.5
CharacterOff						0
StopBgm
	　　　　　　　　　　
Bg	白背景
Param	character_grayout=false
Wait						2
Se	強風	TRUE
FadeIn	white					.5
	？？？？							……悠久の時を過ごした\nこの虚ろな空白……\n失われたラグナロクの内側で
Se	歩く
	覇王ゼフ					1
	10章スチルH		エフェクト裏			10
	？？？？							そしてようやくこの時が来たのだ
	？？？？							大儀であった、我が末裔\nアーク=シルト=アルタールよ
StopSe	歩く
	太陽王アーク	<Off>						……覇王、ゼフ
CharacterOff
	覇王ゼフ					2		貴様の働きはラグナロクを通じて\n見ていた
	覇王ゼフ							我が覇道を継ぎ、\n理想を同じくして大願を\n果たさんとするその志
	覇王ゼフ							貴様のような若人がそれを持ち、\n我が血肉としてその身を捧げることを
	覇王ゼフ							余は嬉しく思うぞ
StopSe
Bgm	絶望
	太陽王アーク							その身を捧げる……？
	太陽王アーク							待ってください、貴方は……貴方は、\n六魔王戦争で亡くなったはずでは……
	覇王ゼフ							貴様の歴史では、余は死んだことに\nなっているのだな
	太陽王アーク							……貴方も、\nセトと同じように封印を？
	太陽王アーク							まさか、真魔王ヘルメリアが……？　\nしかし、何のために……
	覇王ゼフ							己が魂に殉ずるためだ\n余とヘルメリアは利害が一致していた
	覇王ゼフ							彼奴の遺志を継ぎ、\nそして世界を在るべき姿に変えるのが\n余の覇道の目指す先だ
	太陽王アーク							……在るべき姿、とは？
	覇王ゼフ							単純なことだ
	覇王ゼフ							魔界に生まれた以上、\n魔王を目指さぬのは己が魂に\n失礼である
	覇王ゼフ							そして皆がそう在る世界を作るのは、\n貴様の悲願でもあろう？
	太陽王アーク							…………、それは
	覇王ゼフ							……勇者王の末裔が動いているな\n機を伺っていると見える
	覇王ゼフ							彼奴の狙いは余の抹殺だ\nあるいは、聖鍵の掌握も\n同時に狙っているであろう
	太陽王アーク							……心当たりが？
	覇王ゼフ							<ruby=アーサー>勇者王</ruby>の頭脳を受け継いでいるならば\n彼奴はおそらくそうするであろう
	覇王ゼフ							時間は残されていないようだな\n<ruby=・・・・・・>貰いうけるぞ</ruby>
StopBgm
	太陽王アーク
Se	ライズ
Se	衝撃
Wait						3.5
ImageEffect	SpriteCamera	NegaPosi
Wait						.2
ImageEffectOff	SpriteCamera	NegaPosi
Tween	太陽王アーク	MoveBy	x=-30				NoWait
	太陽王アーク							…………ッ!?
Bgm	緊迫
	覇王ゼフ	黒						……何故拒絶する？
	太陽王アーク							……っ、オレは<dash=2>
	覇王ゼフ	黒						貴様の悲願は我が悲願だ\n悲願の成就こそが何よりも尊い
	覇王ゼフ	黒						そのための犠牲は、\n尊びこそすれ嘆き悲しむものではない
	覇王ゼフ	黒						例えそれが己が命であったとしても
	太陽王アーク							…………ッ、離せ……オレは……
	覇王ゼフ	黒						あの少年……ツヴァイクと言ったか
Bg	夢幻地平ラグナロク					0
	木天のツヴァイク					0
	　　　　　　　　　　		2_3			0
Wait						1
Bg	大灯台B					0
	異変ツヴァイク					0
	　　　　　　　　　　		2_3
Wait						1
	黒背景		エフェクト表
	覇王ゼフ	<Off>						貴様もそうやって、\n臣下を使い捨てて来たのだろう？
CharacterOff						0
Bg	白背景					0
	10章スチルH		エフェクト裏			0
	太陽王アーク					0		…………ッ!!
Se	回想
FadeOut	white					.3
CharacterOff						0
	7章スチル3		エフェクト表
FadeIn	white					.3
Wait						1
	太陽王アーク	<Off>						…………オレは
FadeOut	white					.5
CharacterOff						0
FadeIn	white					.3
	覇王ゼフ							《魔王獣の記憶》の欠片は手に入れた
	覇王ゼフ							あとは覇王の純血を持つ肉体があれば\n余は再び覇王として\n返り咲くことができる
	太陽王アーク	黒
	覇王ゼフ	<Off>						お膳立てご苦労だった、\nアーク=シルト=アルタール
	覇王ゼフ	<Off>						喜んで<dash=2>我が覇道の礎となれ
Se	光3
FadeOut	white					1.5
If	isdebug==true
CharacterOff
Jump	*Q1010_08
EndIf
EndScenario

# Q1010_08
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	緊迫
Bg	大灯台B
	ディーア	悔しい2
FadeIn	black					.5
Tween	ディーア	MoveBy	x=5				NoWait
	ディーア							リディ！\nしっかりしろ、リディ!!
Se	フォーン
	オーラ青		エフェクト表
	リディ	黒2
CharacterOff	オーラ青					1
Tween	リディ	MoveBy	x=5				NoWait
	リディ							<dash=6>
CharacterOff
	ディーア	悔しい2						くっ、一体何が……
	ディーア							…………、まさか!!
	覇王ゼフ							はあっ!!
Se	斬2
FadeOut	white					.2
FadeIn	white					.2
	白リディ							マスター、<ruby=・・・・・>受けちゃダメ</ruby>!!
	ディーア	怒り2						……ッ!!
Se	ガードブレイク
FadeOut	white					.1
FadeIn	white					.1
	ディーア	悔しい2						あの魔力は……\nまさか、"魔剣殺し"……!?
	白リディ							……《魔王獣の記憶》を奪われたのね
	ディーア	怒り2						なんだと……!?
	白リディ							記憶は存在の証明であり力……\n決して奪えないからこそ、\n<ruby=アイデンティティ>存在証明</ruby>たりうるモノ……
	ディーア	悔しい2						それを、奪ったのか……\nよりにもよって、\n"魔王獣の"記憶を……！
	ディーア							リディ、しっかりしてくれ！\nリディ……!!
	リディ	黒2						<dash=4>……
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
Wait						.1
Se	闇1
	覇王ゼフ		1_2			2		……ほう、貴様はブリジットか！\nくく……長く生きてみるものだな！
	覇王ゼフ							久しいではないか、\nオーロエズの決戦以来か？
CharacterOff
	白リディ		2_2
	ディーア	悔しい2	1_2
	白リディ							あなた……\nアークじゃないわね
	ディーア							覇王ゼフ……\nいや、そのソウルか
	ディーア	怒り2						アークがソウル使いだっていう話は\n聞いていないぞ
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ	笑い	2_2
	覇王ゼフ							……そして貴様が\n今のブリジットの使い手か\nクク、ハハハ！
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							……何がおかしい
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							いいや、何もおかしくはない
	覇王ゼフ							やはり"神"という奴は\n似たような者を選ぶのかと思ってな
CharacterOff
	白リディ		2_2
	ディーア	悔しい2	1_2
	ディーア							《<ruby=マスターキー>全知全能</ruby>》を知っているのか……？
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							フン、誰から原初十三魔剣を\n譲り受けたと思っている
	覇王ゼフ							だが<dash=2>未熟だな
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							……なんだと？
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							貴様はヘルメリアには遠く及ばない
	覇王ゼフ							彼女の遺志を継ぐには\n相応しくないようだ
CharacterOff
	白リディ		2_2
	ディーア	悔しい2	1_2
	ディーア							……ッ
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							来い、ラグナロク
	覇王剣ラグナロク							仰せのままに、覇王ゼフ
	覇王ゼフ							では魔剣殺しブリジットを……\n《魔王獣の記憶》を、貰い受ける!!
CharacterOff						0
Param	character_grayout=false
Bg	黒背景					0
	黒背景		エフェクト表			0
	斬撃(393E)		エフェクト裏			0
Wait						.2
Se	剣閃
Tween	黒背景	MoveBy	y=-3000 time=0.3
Wait						.2
Param	character_grayout=true
CharacterOff						0
Bg	大灯台B					0
	？？？？	<Off>						<dash=2>下がって!!
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
Tween	ディーア	MoveBy	x=0				NoWait
	ディーア							……ッ!!
Se	水2
FadeOut	aqua					.5
Bgm	特殊バトル
CharacterOff						0
	魔槍マーキュリー		2_2
	水天のアクア		1_2
FadeIn	aqua					.5
	水天のアクア							ああもう最近こんな役割ばっか！\nマーキュリー!!
	魔槍マーキュリー							はいはぁーい♪\n任せて♪
Se	ジャストガード
FadeOut	white					.1
Tween	水天のアクア	MoveBy	x=-20				NoWait
Tween	魔槍マーキュリー	MoveBy	x=20				NoWait
FadeIn	white					.1
Wait						.5
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							……ほう、七天の継承者か
CharacterOff
	魔槍マーキュリー		2_2
	水天のアクア		1_2					まったく、白いリディちゃんに\n呼ばれて来てみた説出てるけど……\n一体どうなってるのよこれ!?
CharacterOff
	白リディ		2_2
	ディーア	通常2	1_2
	ディーア							アクア……！\n助かった、ありがとう！
CharacterOff
	魔槍マーキュリー		2_2
	水天のアクア		1_2					べ、別にあんたのために\nやったわけじゃない説\n出てるんだからね！
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					ちょ、何が起きてるのよ!?\nアーク!?
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							ミコトまで！
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					はぁ!?\n魔鍵使いに……アクアさん!?\nあんた裏切ったんじゃなかったの!?
CharacterOff
	魔槍マーキュリー		2_2
	水天のアクア		1_2					う、裏切ったというか……\nアクア様はこうすべきだと思ったの！\nていうかそれより……！
	魔槍マーキュリー							アクア、あんまりアークの攻撃を\n受けないほうがいいかも……\nあれ、ちょっと嫌な予感がするわ
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							ああ、あいつは《魔王獣の記憶》を\n取り込んでいる……今のあいつは\n魔剣殺しブリジットと同じだ
	ディーア							あれに魔核機関を傷つけられたら、\nもう修復できないぞ
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					アーク……？
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							貴様も七天の継承者か\n貴様は我が末裔に与するのだな
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	やられ	1_2					ちょっと、どうしちゃったの……？\nなんだか、まるで……
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							アクア、悪いがオレたちは\nもう戦えそうにない……\n撤退する時間を稼げるか？
CharacterOff
	魔槍マーキュリー		2_2
	水天のアクア		1_2					任せて！\nなら、マーキュリーの転移術式で……
CharacterOff
StopBgm
	？？？？							そこまでだ
Se	斬1
FadeOut	white					.1
FadeIn	white					.1
	ディーア	悔しい2
Shake	ディーア		x=5				NoWait
	ディーア							ぐあっ……！
CharacterOff
Se	歩く
	黒グラデーション		エフェクト表
	ノイズ	無	2_2
	希望王ルル		1_2			.5		……お初にお目にかかります\n覇王ゼフ
StopSe
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					あなたは、勇者の……!!
CharacterOff
	魔槍マーキュリー		2_2
	水天のアクア		1_2					くっ……\nマーキュリー!!
Se	水1
Se	突2
FadeOut	aqua					.2
CharacterOff
	希望王ルル					0
FadeIn	aqua					.2
Se	ジャストガード
Wait						.5
Se	斬2
FadeOut	white					.2
FadeIn	white					.2
Wait						.2
CharacterOff
	魔槍マーキュリー		2_2
	水天のアクア		1_2					きゃぁっ!!
	魔槍マーキュリー							くぅっ……!!
CharacterOff
	ノイズ	無	2_2
Bgm	魔王バトル
	希望王ルル		1_2					……僕の名前は希望王ルル\n魔王候補十三王にして\n<dash=2>王道を歩む者
	希望王ルル	冷徹						覇王ゼフ、\nあなたを抹殺しに参りました
Wait						2
FadeOut	black					0
If	isdebug==true
CharacterOff
Jump	*Q1010_09
EndIf
EndScenario

# Q1010_09
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	緊迫
Bg	大灯台B
FadeIn	black					.5
Se	連撃
FadeOut	white					.2
FadeIn	white					.2
FadeOut	white					.2
FadeIn	white					.2
FadeOut	white					.2
FadeIn	white					.2
Wait						1.5
	土煙					0
Se	ジャストガード
Wait						.1
CharacterOff	土煙					1.5
Wait						1
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							ほう……慣れているな、\n原初十三魔剣との戦い方に
	覇王ゼフ							それに、神話級魔剣の平行解錠とは　\n面白い男が出てきたものだ
	覇王ゼフ							アークとブリジットの使い手を\n戦わせたのも貴様の采配だな？
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					あなたが復活を目論んでいるのだと\nすれば、ラグナロクとブリジットが\n戦うその時しかない
CharacterOff
	覇王剣ラグナロク		1_2_b
	覇王ゼフ		2_2
	覇王ゼフ							……それを仕組んだヘルメリアの\n思考まで読んだというわけか
CharacterOff
Se	ガードブレイク
Wait						1
	黒グラデーション		エフェクト裏
	希望王ルル							（……流石は六大魔王、\n　ここまでしてもやや分が悪いか）
CharacterOff	黒グラデーション
Se	抜刀
	希望王ルル							……ならば
ImageEffect	SpriteCamera	MotionBlur
Se	風1
Shake	希望王ルル		x=5 time=0.1
CharacterOff	希望王ルル
Wait						.3
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					なっ<dash=2>
Se	ジャストガード
FadeOut	white					.1
ImageEffectOff	SpriteCamera	MotionBlur
	覇王ゼフ					0
Wait						.5
FadeIn	black					.5
Wait						1
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					……アーク？
CharacterOff
	黒グラデーション		エフェクト表
	覇王ゼフ
Shake	覇王ゼフ	MoveBy	x=5				NoWait
	覇王ゼフ							ぐっ……ああああ!!!!
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					アーク!?\nちょっと!!
CharacterOff
	覇王ゼフ					0
Shake	覇王ゼフ		x=5				NoWait
Wait						.1
	太陽王アーク					10		<color=mk2wisp>ぐぅぅッ……\nミコト、天穹魔儀ヘリオスフィアを\n使え……！</color>
	覇王ゼフ					1.5
	太陽王アーク	<Off>						<color=mk2wisp>オレの中にあるゼフの魔力を、\n全て天穹魔儀ヘリオスフィアに<dash=2></color>
Shake	覇王ゼフ		x=5				Add
	覇王ゼフ							貴様……覇王の血継に\n生まれておきながら\n余の覇道の邪魔をするか!!
	太陽王アーク	<Off>						<color=mk2wisp>早く！\n長くは持たない……！</color>
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					わ、わかった……！\n天穹魔儀ヘリオスフィア<dash=2>!!
Se	光3
FadeOut	white					.5
CharacterOff						0
	覇王ゼフ					0
	　　　　　　　　　　		2_3			0
StopBgm
Wait						1
FadeIn	white					.5
	太陽王アーク					1
Wait						1
	太陽王アーク							…………っ
Se	倒れる
Tween	太陽王アーク	MoveBy	y=-300				NoWait
CharacterOff						1
Wait						1.5
	ノイズ	無	2_2
Se	強風	TRUE
	希望王ルル		1_2					……興ざめだな\n魔王候補が、聞いて呆れる
	希望王ルル							まあいい、始末が楽になった
Se	抜刀
	希望王ルル							覇道など、民草を不幸にさせる\nただの<ruby=エゴイズム>利己主義</ruby>に過ぎない
	希望王ルル							争いの絶えない世界の、\nどこが理想だというのか
StopSe
Se	斬2
FadeOut	white					.2
FadeIn	white					.2
Se	ジャストガード
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							……させない
CharacterOff
	魔刀ルナ		2_2
Bgm	緊迫
	月天のミコト	怒り	1_2					ま、魔鍵使い……
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							……アークを連れて\n今のうちに逃げろ、ミコト
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					ゼフの味方をするのか？\nお前が？
	希望王ルル							情でも移ったか、魔鍵使い
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							いいや、オレもアークの目指す\n世界には賛同できない\nアークのやり方にも納得していない
	ディーア							……だけど、その理想や在り方は\n少しだけわかる
	ディーア							アークは、こんなところで、\nこんな終わり方をしていい\n人間じゃない
CharacterOff
	魔刀ルナ		2_2
	月天のミコト	怒り	1_2					…………
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							……それにな
	ディーア							それ以上に、ルル\nお前のやり方も気に食わないんだよ
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					まるで子供のわがままだな
	希望王ルル							今の貴様が、僕の相手になるとでも？
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
	ディーア							さあな
	ディーア							……でも、今戦わなければ後悔する\nそんな気がするんだ
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					……いいだろう
CharacterOff
	白リディ		2_2
	ディーア	怒り2	1_2
Bgm	勇者バトル
	ディーア							《魔剣機関所属魔剣使い》\n《愚かなる卑怯者の鍵》\n<param=name>
	ディーア							行くぞ、希望王ルル
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					……貴様など、名乗るに値しない
	希望王ルル	冷徹						かかってこい、\n<param=name>
If	isdebug==true
CharacterOff
Jump	*Q1010_10
EndIf
EndScenario

# Q1010_10
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	緊迫
Bg	大灯台B
FadeIn	black					.5
Se	連撃
Wait						2
	土煙
Shake	Graphics		x=5 y=5				NoWait
Se	火事
CharacterOff	土煙					1
Wait						1
	ディーア	悔しい3
	ディーア							くっ……ルル……
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					…………
	ノイズ							……ルル、時間よ
CharacterOff
	ディーア	悔しい3						逃げるのか、ルル!!
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					勘違いするなよ\n見逃してやると言っているんだ
CharacterOff
	ディーア	本気3						くっ……待て!!
	白リディ							落ち着いてマスター\nいま追うのは得策じゃないわ
	ディーア	悔しい3						……くっ
CharacterOff
	ノイズ	無	2_2
	希望王ルル		1_2					フン……
StopBgm
Se	歩く
CharacterOff						1
Wait						1.5
StopSe
	ディーア	怒り3						……無事か、アクア？
	水天のアクア							ええ……\nなんとか大丈夫説、出てるっぽい
	ディーア	怒り3						ミコトとアークは？
	水天のアクア							逃げ切れたみたいね\n後はなんとかするでしょう
CharacterOff
	白リディ		2_2
	ディーア	怒り3	1_2
	ディーア							お前も無事だな、白リディ
	白リディ							私の心配をしてくれるの？\nふふ、嬉しい♪
	白リディ							でも、それより先に……
	ディーア	怒り3						……ああ、リディをクランさんの\nところに連れて行かないと
	ディーア							それに、じきにルルが\nセフィロトを掌握するはずだ
CharacterOff
	水天のアクア							ここにいたら危ない説、出てるかもね
CharacterOff
	白リディ		2_2
	ディーア	悔しい3	1_2
	ディーア							撤退しよう\n……オレたちの負けだ
FadeOut	black					.5
CharacterOff						0
StopSe
	　　　　　　　　　　
Wait						3
Bgm	神社
FadeIn	black					.5
	希望王ルル		1_2
	ノイズ	無	2_2					……よかったの？\nあの場で無理やりにでも\nゼフを仕留めておけば……
	希望王ルル							いいや、ゼフはまだ完全には\n覚醒していない
	希望王ルル							今アークを倒しても、\n奴はまたラグナロクの中に戻るだけだ
	ノイズ	無						時期尚早だった、ってわけ？
	希望王ルル							いいや……\n覇王はそれも狙っていたのだろう
	希望王ルル							ラグナロクを手に入れても、\n覇王ゼフという爆弾を\n抱えていたのでは意味がない
	希望王ルル							僕の狙いもまた、\n読まれていたというわけだ
	希望王ルル							さすが、六大魔王だけある
	希望王ルル							……だが、まあいい
	希望王ルル							アークを仕留める機会は\nいくらでもある
Tween	希望王ルル	MoveTo	x=0				NoWait
Tween	ノイズ	MoveBy	x=90				NoWait
CharacterOff	ノイズ					1
	希望王ルル							とにかく、これでひとまず\nセフィロトを巡る一連の戦闘に\n決着がついた
Param	character_grayout=false
Se	光2
	オーラ青		エフェクト表
	希望王ルル							聖鍵セフィロトは<dash=2>僕のものだ
FadeOut	white					1
StopBgm
CharacterOff						0
Bg	研究所B
	　　　　　　　　　　
Wait						3
FadeIn	black					.5
	　　　　　　　　　　							\n 中央大陸ダフィート　魔剣機関本部
Bgm	図書館
	魔導王ユウ							すまないね\n怪我人を無理に連れ出してしまって
	ディーア	怒り2						いえ、お気になさらず
	魔導王ユウ							状況は知っての通りだ
	魔導王ユウ							新たなる勇者王……\n希望王ルルが聖鍵セフィロトを\n掌握した
	魔導王ユウ							セトの復活に端を発した\nセフィロトでの戦いは、\nエデンの勝利に終わったわけだ
	魔導王ユウ							それがシドウの思惑どおりだったか\nどうかはわからないけどね
	魔導王ユウ							また、覇王ゼフの復活についても\n承知している
	魔導王ユウ							それに応じて、\n魔王候補がみな動き出しているようだ
FadeOut	black					.3
CharacterOff						0
Bg	黒背景					0
Param	character_grayout=false
	煉獄王セイメイ					0
	　　　　　　　　　　		2_2
FadeIn	black					.3
	魔導王ユウ	<Off>						ヴェルガトゥリオを失ったセイメイは\n新たなる軍隊を設立しようと\nしているようだ
	魔女王ケルベリル
	魔導王ユウ	<Off>						ケルベリルを失ったエキドナは……\n彼女を継ぐ王を決めるのに\n忙しいようだし
FadeOut	black					.3
CharacterOff						0
Bg	研究所B					0
Param	character_grayout=true
	魔導王ユウ					0
FadeIn	black					.3
	魔導王ユウ							他の魔王候補については\n全くの謎だね
	魔導王ユウ							セトに後継がいるとは思えないし、\nノアはあの調子だ
	魔導王ユウ							絶望王ヘヴンは顔を見せないし、\n次元王のメイちゃんも……\n彼女は<ruby=うち>魔剣機関</ruby>にいるはずだ、たぶん
	魔導王ユウ							それから、世界図書館とは\n上手くやっていきたいところだが……\nそれも<ruby=おじょうさま>司書王</ruby>の機嫌次第か
	ディーア	怒り2						これから、より大きな戦争が\n始まるということですか
	魔導王ユウ	ニヤリ						ああ、そうだろうね
CharacterOff
Bg	山岳B
	魔導王ユウ	<Off>						魔王戦争は間違いなく\n激化への一途を辿っている
Bg	神殿A
	魔導王ユウ	<Off>						まるで、魔王候補全員がここで決着を\nつけようとしているかのように
Bg	研究所B
	魔導王ユウ							これから歴史が動くよ\n<param=name>ちゃん
	魔導王ユウ	ニヤリ						そこに立ち会えるのは光栄なことだ\n目に焼き付けておくといい
	ディーア	悔しい2						…………
	魔導王ユウ	笑い						なに、そう気に病むな\nセフィロトをルルに奪われたのは、\nキミ一人の責任ではないよ
	魔導王ユウ							過ぎたことを悔いても仕方がない\nキミはその場で\nできる限りのことをしただろう
	魔導王ユウ							それに、キミはセトを倒した実力者だ
	魔導王ユウ	通常						……ここだけの話だがね
	魔導王ユウ							セトの死によって\n十三王の枠が空いているわけだが
	魔導王ユウ							俺はキミこそが十三王に\n最も近いと思っている
	ディーア	驚き2						……オレが、十三王に？
	魔導王ユウ							ああ、なにせ世界意思ディーアと\n魔剣殺しブリジットを擁するタッグだ
	魔導王ユウ							魔王候補としても申し分ないだろう
	魔導王ユウ	ニヤリ						それに、俺自身も\nそうなってくれれば良いと思っている
	魔導王ユウ							魔剣機関に与する十三王が\n増えるのはいいことだ
	ディーア	怪しい2						……気を悪くしないでほしいのですが
	ディーア							正直、十三王の中であなたが一番\n何を考えているのかわからないです
	魔導王ユウ	笑い						あはは！
	魔導王ユウ							《愚かなる卑怯者の鍵》を使う\n<param=name>ちゃんが\nそんなことを言うとはね
	魔導王ユウ	通常						俺はただ、真実を探究したいだけさ
CharacterOff
Param	character_grayout=false
	イベントスチル59313		エフェクト表
	魔導王ユウ	<Off>						この世界は夢を見ている\n酷く歪で、不格好な夢を
	魔導王ユウ	<Off>						不思議だとは思わないか？
	魔導王ユウ	<Off>						俺たちは何故、この魔界を\n魔界だと都合よく認識しているのか
	魔導王ユウ	<Off>						何故<ruby=ヒトガタ>霊獣</ruby>を霊獣と認識しているのか、\n正体も知らないのに\n倒し方を知っているのか
	魔導王ユウ	<Off>						考えれば考えるほど不自然なのに、\n誰もその不自然さに気づかない
CharacterOff
Bg	研究所B
	魔導王ユウ							何故魔剣の使い方を知っているのか
	魔導王ユウ							時を戻す魔石エメラルド、\n時を進める魔石ルビー、\nそして時を圧縮する魔石サファイア
	魔導王ユウ							正体も知らないそれらを、\n当たり前のように知って、\n使えるのは何故なのか
	魔導王ユウ							そもそも<dash=2>\n何故魔剣なんてものが作られたのか
	魔導王ユウ							そして伝承から作られる魔剣は\n何故自分の過去を覚えていないのか
	ディーア	怒り2						……何者かが、\nこの世界の記憶を弄っている
	魔導王ユウ	ニヤリ						そうとも
	魔導王ユウ							そんなことができるのは、\nせいぜい原初十三魔剣くらいのものだ
CharacterOff
ImageEffect	SpriteCamera	GrayScale
	8章スチルV		エフェクト表
	魔導王ユウ	<Off>						少なくとも、テュフォーンと\nヴェルガトゥリオ……それから\nエクスカリバーは違ったようだがね
CharacterOff
ImageEffectOff	SpriteCamera	GrayScale
	ディーア	怒り2						……それを知るために十三王に？
	魔導王ユウ							それだけではおかしいかい？\nでも、他の十三王も同じだ
	魔導王ユウ							今の世界に不満があって、\n自分の思う在るべき形に\n世界を作り変えようとしている
	魔導王ユウ							それに、これはキミの目的の一つでも\nあるだろう？
	魔導王ユウ	ドヤ顔						俺と\n<param=name>ちゃんは\n利害が一致しているはずだ
	ディーア	怒り2						……そうですね
