	ディーア							一人では生きていけないから、\n誰かとの絆を深めて、\nお互いに利用しあって生きている…
	リディ	笑い2						リディもマスターを利用して、\nマスターもリディを利用してるよ！
	リディ	照れ2						だから一緒！
	ディーア	驚き2						……
	リディ	驚き2						あ、あれ？なんか違った？
	ディーア	笑い2						いや、正しい、正しいよ
	ディーア	嬉しい2						むしろ、俺はリディに救われっぱなし！\nもっともっと恩返ししないとな！
	リディ	照れ2						え、え、あはは…♪\nストレートに言われると照れちゃう♪
Bgm	Xmasボス
	ディーア	通常2						……でもさ、そのために\n仲間が犠牲になるのはいただけない
	ディーア	怒り2						たしかに何かを奪わないと\n生命は生きながらえない…
	ディーア	本気2						ただ、お前は奪いすぎだ\n霊獣アガサ!!
FadeOut	blue					.3
Se	チャージ
Se	魔2
Se	闇2
Se	ガードブレイク
Se	敵殺
Se	ボス殺
	ディーア	怒り2	3_4
	リディ	怒り2	dd
	霊獣アガサ	通常	a2 2
	スモーク	通常	エフェクト表
FadeIn	white					1
	霊獣アガサ							あらあら、あらあらあら\nようこそようこそ魔剣使い
	霊獣アガサ							さきほどはとてもすばらしい絶望を\nありがとうありがとう
	霊獣アガサ							恋心にくらべればたわいもない食事でも\nとても濃厚で濃厚で美味でしたわ
	ディーア	本気2						……お前がこの蒼い霧を生み出した\n真犯人なんだな
	霊獣アガサ							ええ、ええ、そのとおりそのとおり\nもっともっと食したいのです
	霊獣アガサ							もっともっと、もっともっと
	霊獣アガサ							もっともっと、もっともっと\nもっともっと、もっともっと\nもっともっと、もっともっと
	リディ	悲しい2						ま、マスター…この霊獣…
	ディーア	怒り2						ああ、自我が…もう…
	霊獣アガサ							そうでないと、絶望してしまう\n絶望に沈んで絶望して沈んで絶望して\n沈みきってしまう
	ディーア	本気2						……来るぞっ!!
	霊獣アガサ							最後の一人には、\nなりたくないじゃありませんか
	霊獣アガサ							ねぇ、あなたは私の…最後の1人？
Se	斬2
FadeOut	white					1.2
If	isdebug==true
CharacterOff
Jump	*E_111_05
EndIf
EndScenario

# E_111_05
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="第5話 約束"
JumpSubroutine	*イベントクエストタイトル3
Bgm	凱旋
Bg	青い世界図書館
	ディーア	笑い2	2_2
	リディ	笑い2	1_2
	スモーク	通常	エフェクト表
	ディーア							ふぅ…
	リディ							やった…！さすがマスター♪
	リディ	通常2						……あれ？アガサが居たところに、\nなんか落ちてる
	ディーア	通常2						これ…絵本だな…\n………ん？
	リディ	驚き2						ふぇ？どうしたの、マスター？
	ディーア	怪しい2						これたぶん霊獣アガサが根城にしてた\n魔導書、ていうか絵本なんだけど\nほら、これ
	リディ	通常2						あ、表紙と中身が全然ちがう
	リディ							絵本型の魔典って珍しくないけど、\nこれってそんなすごいものなのかな？
	ディーア	通常2						霊獣が住み着きやすかった…\n本の内容よりも書き手の影響が\n強いのかもしれないな…
	リディ	笑い2						かきて、本を書いた人…かぁ\nねぇねぇ、それはどんな本なの？
	ディーア	汗2						んーと…ひとりぼっちで本を読んでる\n女の子の話…かな？
	リディ	驚き2						ねえマスター、最後のページ\nインクが滲みだしてる…
	ディーア	驚き2						あれ、本当だ\n…何が書いてあるんだろ？
	リディ	笑い2						めくってもいーい？
	ディーア	あはは2						うん、て言う前めくってるし…
	リディ	悲しい2						……
	ディーア	悔しい2						……『生きたい』か
	リディ							……うん
	ディーア							難しいな、戦うのって
	リディ	笑い2						うん、でも、マスターの正しさは\nマスターが生きて証明しないと
	ディーア	笑い2						…そうだな！\n今日のリディいいこと言うな！
	リディ	照れ2						えへへ♪役に立つとこ見せないと！\n…あ、これはこっちの話♪\nとにかくこれできっと事件解決ぅ♪
	ディーア	きらーん2						ああ、そうだな！\n約束してたお菓子、食べに行くか！
	リディ	笑い2						うん！すいーつすいーつぅ♪
	リディ	照れ2						…それで、その後はぁ…えへへ♪
	リディ	驚き2						…あ、マスターみて♪\n霧が晴れていくよ！
Bg	研究所A
Tween	スモーク	ColorTo	time=2.0 a=0.0
CharacterOff	スモーク
	ディーア	驚き2						おぉ…なんだか眩しいな！
	ディーア	怪しい2						……？
	リディ	笑い2						んぅ？どうしたの、マスター？
StopSound
	ディーア	怒り2						蒼霧の魔力の気配が消えていない…？\nどういうことだ…？
	ディーア	本気2						！？\nリディあぶない
	リディ	驚き2						えっ？
FadeOut	blue					.3
Se	チャージ
Se	魔2
Se	闇2
Se	ガードブレイク
Se	敵殺
Se	ボス殺
Bgm	絶望
	ディーア	絶望2	dd
	蒼き霧のマカブイン	通常	b1
	蒼き霧のチェーンソウ	通常	a1
FadeIn	white					1
	ディーア							……どうして？\nアガサを倒したはずなのに…！
	蒼き霧のマカブイン							……私がマスターくんに嫌われるなんて\n嘘…嘘だよ…
	蒼き霧のチェーンソウ							ピピ……ガ…AIに…異常を検知…ガガ…
	ディーア	怒り2						蒼い霧が晴れたんじゃない…\n集結したんだ…
	ディーア							この2つの姿に…！
	蒼き霧のマカブイン							あっ、マスターくんだぁ…あは…\nマスターくんが帰ってくるわけない\nのにね…不思議だね…
	蒼き霧のチェーンソウ							ピピ…無能な魔剣に、何の用でしょうか\nマイマスター…
	蒼き霧のマカブイン							あっ、そうだぁ…♪\nマスターくんも、こっち側に来ればいい\nんだよぉ…♪
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
	ディーア	絶望2						この感じ、この感覚…\nそうか、霧……運んでるんだ…\n魂を…命のエネルギーを…！
	蒼き霧のマカブイン							ねぇねぇマスターくん…
	蒼き霧のチェーンソウ							マイマスター…
	ディーア							――俺は、手加減してたのか？\n完全に倒したつもりで、\n倒しきれてなくて…！
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
FadeOut	blue					.3
Se	闇2
FadeIn	blue					.3
	ディーア							俺が、この2人を生きながらえさせた\nせいで、どこかで誰かの命が奪われて…
	ディーア							ごめん、ごめんよ…\n俺が不甲斐ないせいで…！
Bgm	魔王バトル
	秘剣マカブイン	<Off>						<color=mk2wisp>マスターくん、\n大丈夫、あなたは強いよ♪\n私ぜーんぶ知ってるっ！</color>
	チェーンソウ	<Off>						<color=mk2wisp>マイマスターは至高の魔剣使い\nその優しさもまた武器</color>
	ディーア	驚き2						……お前ら！
	ディーア	怒り2						ああ、すまない、また迷いそうになった
	ディーア	本気2						リディ、ちょっと待っててくれ\nきっちり決着をつけてくる！
FadeOut	white					.5
Se	魔剣入る
CharacterOff
	ディーア	怒り2	1_1
	秘剣マカブイン	通常	a1
	チェーンソウ	通常	c1
FadeIn	white					1
	秘剣マカブイン							偽物はお呼びじゃないの♪
	チェーンソウ							また来世で
	ディーア	本気2						蒼い霧の幻影よ…\nかかってこい!!
Se	斬2
FadeOut	white					1.2
EndScenario

# E_111_06
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="第6話 血よりも蒼く"
JumpSubroutine	*イベントクエストタイトル3
Bgm	魔王バトル
Bg	研究所A
	ディーア	本気2	dd
	蒼き霧のマカブイン	通常	b1
	蒼き霧のチェーンソウ	通常	a1
Param	character_grayout=false
	※※※※	<Off>						(霊獣アガサを倒した時から、\nずっと考えていた)
	※※※※	<Off>						(自分が生きたいという願いのために、\n大勢の人を殺すのは、間違いなく\n悪いことだ)
	※※※※	<Off>						(それを倒し、大勢の人たちを救うのは\nきっといいことだ)
	※※※※	<Off>						(じゃあ、俺は大勢の見知らぬ人たちの\nために自分の命を投げ出せるだろうか)
	※※※※	<Off>						(もしくはリディと引き換えに、\n大勢の人の命を救えるとしたら、\n俺はリディを………)
	※※※※	<Off>						(絶対にありえない…\nそれだけは、何があっても絶対に…)
	※※※※	<Off>						(俺は、大勢の人の命を引き換えに、\nリディの命を選ぶだろう)
	※※※※	<Off>						(そんな俺が、蒼い霧の魔剣を斃すこと\nは本当の救いなのか、正しいのか、\n正義であるのか……)
	※※※※	<Off>						(ただの魔術式、コピー、幻影…\nでも彼女たちは…たしかに此処に…)
	※※※※	<Off>						(俺の正義は――――)
Param	character_grayout=true
	ディーア	本気2						もう俺は、迷わないっ!!!
	蒼き霧のチェーンソウ							マイマスター…お願いです、もう…！
	蒼き霧のマカブイン							マスターくん、やめて…！\n私は、ただマスターくんに愛されて\nいたいだけなの…！
	蒼き霧のマカブイン							マスターくんの隣で、『生きたい』だけ\nなの…！
	ディーア	驚き2						……ッ！
FadeOut	red					.3
Se	闇2
FadeIn	red					.3
	蒼き霧のマカブイン							かはッ…
	蒼き霧のチェーンソウ							マカブイン…！
	蒼き霧のマカブイン							生きたいだけなのに…！\n私は…！生きていたいだけなのに…！
	ディーア	悔しい2						君たちが、生き続けてしまったら…
	ディーア							魔界の住人は、\nいずれみんな死んでしまう…
	ディーア	本気2						だから…！
	蒼き霧のマカブイン							…私は、ただ、幸せな明日が欲しい\nだけなのに…！
FadeOut	blue					.3
Se	チャージ
Se	魔2
Se	闇2
Se	ガードブレイク
Se	敵殺
Se	ボス殺
Bgm	絶望
CharacterOff
	ディーア	驚き2	3_4
	ロルリアンレット	通常2	dd
	蒼き霧の集合体	通常	a2 2
FadeIn	white					1
	ディーア	驚き2						……！？
	ロルリアンレット							下がりなさい、魔剣使い！
	ディーア							ロールお嬢様！？\nいつの間にここに…！？
	ロルリアンレット							たった今降りてきたのよ！\nそんなことはいいから離れなさい！
	蒼き霧の集合体							あ、あああああああああ！
	ディーア	悔しい2						なんだ…！？\n二人が混ざりあって…！？\nこの魔力…冥獣？いや霊獣…!!!
	蒼き霧の集合体							…………生きたい
	蒼き霧の集合体							まだ…終わりたくない…
	ディーア	驚き2						これは…！？
	ロルリアンレット							蒼き霧から生まれた冥なる獣…\n理論上は可能とはいえ、\n実物をこの目で見れるとはね
	蒼き霧の集合体							…ごめんね、マスターくん\n私たちは、生きていたいの…
	蒼き霧の集合体							マイマスター…私たちは、ただ\n愛してほしいだけだった…
	ディーア	悔しい2						………………
	ロルリアンレット							絶望に溺れながらも、\nなお生きることに執着する…
	ロルリアンレット	ニヤリ2						司書王ロルリアンレットが名付けるわ\n霊獣級災害指定『明日に臨むもの』
	ディーア							………………
	ディーア	通常2						生きたい…か
	明日に臨むもの	通常	a2 2					生きる…生きる生きる生きる…\n逃げましょう、マカブイン……
	明日に臨むもの							生きる…生きる…生きる…\n…そうしましょう…生きましょう…
	ロルリアンレット	悪い顔2						そう簡単に逃がすとでも？
FadeOut	white					.3
Se	闇2
FadeIn	white					.3
	ディーア	驚き2						結界…！
	ロルリアンレット							どいつもこいつも、ここをどこだと\n思っているのかしら
	ロルリアンレット	ニヤリ2						ここはロルリアンレット世界図書館…\n余すところなく私の支配下よ？
	ロルリアンレット	悪い顔2						跪きなさい、霊獣『明日に臨むもの』\n司書王ロルリアンレットの名において、\nここで斃れることを許可するわ
	明日に臨むもの							戦うしかないのかなぁ、チェーンソウ
	明日に臨むもの							そのようですね、マカブイン
	明日に臨むもの							マスターくん、悲しむかなぁ、私
	明日に臨むもの							ええ…ですが、仕方ありません、私
	ディーア	悔しい2						………………
	ロルリアンレット							………………
Bgm	Xmasボス
	ロルリアンレット							一度選んだ『未知』でしょう？
	ロルリアンレット							このロルリアンレットが指名した\n魔剣使いなのよ？
	ロルリアンレット							私に恥をかかせないで
	ロルリアンレット							それに、あの子とお菓子、\n食べに行くんでしょう？
	ロルリアンレット							あなたの正義を見せて
	ディーア	怒り2						……ああ、もう一度力を貸してくれ！
FadeOut	white					.5
Se	魔剣入る
CharacterOff
	ディーア	怒り2	1_1
	秘剣マカブイン	通常	a1
	チェーンソウ	通常	c1
FadeIn	white					1
	ディーア	本気2						これが俺の……正義だっ!!!!
Se	斬2
FadeOut	white					1.2
EndScenario

# E_111_07
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="最終話 今日も君に落ちていく"
JumpSubroutine	*イベントクエストタイトル3
Bgm	Xmasボス
Bg	研究所A
	ディーア	悔しい2	3_4
	ロルリアンレット	通常2	dd
	明日に臨むもの	通常	a2 2
	ディーア	悔しい2						はぁ…はぁ…
	ロルリアンレット							よくやったわ魔剣使い\nさあ、霊獣にとどめを刺しなさい
	ディーア							……できません
	ロルリアンレット							……何を言っているの魔剣使い？
	ディーア	本気2						あの二人は…他の霊獣と違って、\n人に害を与えようとする存在じゃな――
	ロルリアンレット	ニヤリ2						それがなんだと？\n存在するだけで霊獣は害になるわ
	ディーア	怒り2						あの二人はただ生きていたいだけ…\n俺には…俺には……
	ロルリアンレット							優しいのね、優しすぎるわ本当に\nだから言ったのに、情けをかけるなと
	ロルリアンレット							いいわ、あなたがやらないのなら\n私が自ら手を下してあげる
	ディーア	本気2						……ッ！？
	明日に臨むもの							マスターくんが庇ってくれた…？
	明日に臨むもの							なんで？　えっ、なんで？
	明日に臨むもの							好機です、逃げましょう、私
Tween	明日に臨むもの	MoveBy	time=0.5 x=-900
	ロルリアンレット	悪い顔2						やってくれたわね、魔剣使い…！
	ディーア							ぐッ…！？
FadeOut	white					.3
Se	チャージ
Se	魔2
Se	闇2
Se	ガードブレイク
Se	敵殺
Se	ボス殺
Bgm	絶望
CharacterOff	明日に臨むもの
CharacterOff	ディーア
	リディ	驚き2	1_2
	ロルリアンレット	通常2	2_2
FadeIn	white					1
	リディ	悔しい2						マスター！？マスタぁー！！
	リディ	泣き2						マスター！しっかりして、マスター！
	ロルリアンレット	通常2						安心しなさい、急所は外したわ
	ロルリアンレット							それにしても厄介なものね\n浮動魔力波の影響ってやつは…
	リディ	悲しい2						マスターは、間違ってたのかな…
	ロルリアンレット							…間違いなんてないわ\n正解もないけれどね
	ロルリアンレット							一人を取るのも、大勢を取るのも\n何を重要視するかの違いでしかないもの
	ロルリアンレット							私にとっては、あの霊獣を生かしておく\nメリットがない…でも、魔剣使いに\nとっては大切な魔剣だったんでしょう
	ロルリアンレット							本物が別にいて、コピーで作られた\n存在だとしても、自分の魔剣だって胸を\n張って言えるほどにね
	ロルリアンレット	ニヤリ2						…そもそも、世界に正解なんてないのよ\nだから、せめてあなただけは…\n味方をしてあげるといいわ
	リディ	笑い2						うん…！\nそうする…！
	ロルリアンレット	通常2						…あんなに歪で害悪なものでも、\nこの人はちゃんと生命としてみるのね
	リディ	照れ2						うん…きっと、いろんな魔剣のマスター\nだから、かな…
	リディ							偽物の子とか、気弱な子とか、\n戦闘が苦手な子とか…
	リディ	笑い2						それでも、マスターはみんなと仲良く\nしようとするから…\nきっと、放っておけないんだと思う
	ロルリアンレット	ニヤリ2						…そう
	ロルリアンレット	悪い顔2						あんなに大勢の魔剣に慕われている\n理由が少しわかった気がするわ
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
Bg	旧図書館
StopSound
CharacterOff	wipe
CharacterOff
	明日に臨むもの	通常2	1_1
FadeIn	black					.5
	明日に臨むもの							どうやら、うまく撒いたようです
	明日に臨むもの							マスターくん、無事かなぁ…
	明日に臨むもの							心配ですか、私
	明日に臨むもの							心配に決まってるよぉ\n私のマスターくんだもの
	明日に臨むもの							…私たちが、偽物だとしても、ですか
	明日に臨むもの							…マスターくんにとっての私が本物の\nほうだけでも、私にとっての\nマスターくんは一人しかいないでしょう
	明日に臨むもの							…愚問でした
	明日に臨むもの							愚問だね
	明日に臨むもの							今日、初めて話をしましたね、\nマカブイン
	明日に臨むもの							そうだったかな
	明日に臨むもの							今まで、あなたはマスターしか目に\n入らない様子でしたから
	明日に臨むもの							…そうだね
	明日に臨むもの							こんなことになるまで…マスターくんに\n見放されるまで、マスターくん以外の\nことなんて考えたことなかった
	明日に臨むもの							不思議だね\n偽物なのに、記憶はしっかりと\nあるんだもん
	明日に臨むもの							…そうですね
	明日に臨むもの							あなたも、思ったより人間らしいと\n思ったなぁ
	明日に臨むもの							それは、私も驚いています
	明日に臨むもの							絶望も含め、私には感情というものが\n存在しないと思っていました
	明日に臨むもの							ふふ、変なのぉ
	明日に臨むもの							あなたも魔剣なのに
	明日に臨むもの							ええ…変ですね\nそれと、私たちは勘違いをしていました
	明日に臨むもの							うん…そうだね
	明日に臨むもの							マイマスターは、私たちを見捨てたり\nしていませんでした
	明日に臨むもの							うん
	明日に臨むもの							絶望から生まれ、絶望に飲まれていた\nとはいえ、
	明日に臨むもの							マイマスターが私たちを見捨てること\nなど、ありえないはずなのに…
	明日に臨むもの							…そうだね\nどうかしてたね、私たち
	明日に臨むもの							ああ、やっぱり私、\nマスターくんが好きだなぁ…
	明日に臨むもの							はい
	明日に臨むもの							やっぱり私、マスターくんと一緒に\n生きていたいなぁ…
	明日に臨むもの							……はい
	明日に臨むもの							……私たちが生きるのって、\nそんなにいけないことなのかなぁ
	明日に臨むもの							……
	明日に臨むもの							私たちは、生きたいって思っちゃ\nいけないのかなぁ…
	明日に臨むもの							…マカブイン
	明日に臨むもの							わかってる\nわかってるよ
	明日に臨むもの							私、本物のマカブインが羨ましいなぁ\nこれからもずっと、マスターくんと\n生きていけるんだもの
	明日に臨むもの							私もです\n本物のチェーンソウが、\n羨ましくて仕方がない
	明日に臨むもの							私も、普通の魔剣に生まれたかったなぁ
	明日に臨むもの							……
	明日に臨むもの							さあ、マカブイン\nそろそろ行きましょう
	明日に臨むもの							うん、そうだね\nまだ霊獣アガサが生きてる
	明日に臨むもの							私たちの現界を維持している\n魔力を辿りましょう
	明日に臨むもの							アガサはそこにいるはずです
	明日に臨むもの							霊獣アガサを倒せば、私たちは\n消えちゃうんだよねぇ？
	明日に臨むもの							ええ\nそして、それが一番マイマスターの\n為になる
	明日に臨むもの							絶望から生まれた私たちには、\n最適な役割ってことかぁ…
	明日に臨むもの							その通りかもしれませんね
	明日に臨むもの							『明日に臨むもの』なんて大仰な名前\nももらっちゃったことだしぃ…
	明日に臨むもの							ええ、私たちのいない、平和な明日に\n臨むとしましょうか
	明日に臨むもの							うん\n私たちの望みは、マスターくんと\n本物の私たちに託そう
	明日に望むもの	通常2	1_1					最後にマスターくんの役に立てるなら\n…悔いはないよね♪
	明日に望むもの							マカブイン
	明日に望むもの							なぁに？
	明日に望むもの							どうか、泣かないで\n笑いましょう、最初で最後の晴れ舞台\nなんですから
	明日に望むもの							うるさい、さっきからずっと\n涙声のくせに
	wipe		wipe_start			0
Tween	wipe	MoveTo	x=-800 islocal=true time=1.2	linear
FadeOut	black					.1
Bg	青いサクラメント
Bgm	図書館
CharacterOff	wipe
CharacterOff
	ディーア	悔しい2	2_3
	リディ	泣き2	1_3
	ロルリアンレット	通常2	3_3
FadeIn	black					.5
	リディ	驚き2						あ、マスター起きたっ！！\nよかった、心配したよ…
	ロルリアンレット	ニヤリ2						お目覚めかしら、魔剣使い
	ディーア	怪しい2						ここは…？
	ロルリアンレット							秘奥結界の中よ\n世界図書館の旧区画に設置した、ね\n蒼い霧を逆利用させてもらったわ
	リディ	泣き2						マスターっ！\nよかった…！無事だった…！！
	ディーア	笑い2						リディ…ごめん、心配かけたな
	ロルリアンレット	通常2						随分と眠っていたようだけれど、\n蒼霧の影響は解けたかしら？
	ディーア	通常2						はい…頭はもうスッキリしてます
	ディーア	怒り2						あの、さっきは…
	ロルリアンレット	ニヤリ2						その話は後よ\nまず、現状の話をするわ
	ロルリアンレット							まず一つ\n霊獣アガサは写本を増やして生存し\n続けていたわ
	ロルリアンレット							蒼霧が消えないのはそれが原因ね
	ディーア	驚き2						霊獣アガサが生きていた…！？
	ロルリアンレット	悪い顔2						どうやら霊獣アガサは、本に取りついて\n自らに関する記述を書き足すことで、
	ロルリアンレット							魂を本に乗り移らせて\n生き延びてきた霊獣のようね
	ディーア	悔しい2						な……
	ロルリアンレット							そして二つ目……\n霊獣『明日に臨むもの』は消滅…\n霊獣アガサに戦いを挑んで吸収されたわ
	ディーア	絶望2						……え？
	ロルリアンレット	ニヤリ2						最後に三つ目、\nさきほど結界を張ったと言ったわね？
	ロルリアンレット							旧図書区画から隔離されたここなら、\n霊獣アガサはこれ以上本に魂を移すこと\nができない
	ディーア	怒り2						つまり、今なら霊獣アガサを倒せる…？
	ディーア	本気2						どこに！どこにいるんです！\n霊獣アガサはどこに…!
	リディ	悔しい2						……えーと…ここ？
	ディーア	驚き2						！？\nこの結界は…まさか…
	ロルリアンレット	ニヤリ2						だから逆利用したといったでしょう？
	ロルリアンレット	悪い顔2						実質、霊獣アガサの腹の中よ
FadeOut	white					.3
Se	チャージ
Se	魔2
Se	闇2
Se	ガードブレイク
Se	敵殺
Se	ボス殺
Bgm	Xmasボス
CharacterOff
	ディーア	驚き2	3_4
	ロルリアンレット	通常2	dd
	蒼き霧の結界体	通常	a2 2
FadeIn	white					1
	蒼き霧の結界体							ここだよぉ、マスターさん
	ディーア							マカブイン…！？\nいや、違う…お前は…？
	蒼き霧の結界体							私？\nそうだなぁ、『明日に望むもの』…
	蒼き霧の結界体							…じゃあなんか可愛くないし\n何がいいかな？
	霊獣マカブイン×ソウ	通常	a2 2					うんうん、マカブイン×ソウがいいなぁ\n私たち…私は、マカブイン×ソウ\nよろしくね、マスターさん♪
	ディーア	悔しい2						そうか…俺があの時迷ったから、\n二人はアガサに飲まれた…のか…
	ロルリアンレット							目を逸らさないことね、魔剣使い
	ディーア	怒り2						ロールお嬢様…
	ロルリアンレット							討つべきものを討たなかった、\nあなたの弱さが生み出した結果よ
	ロルリアンレット							今度はしっかりと考えなさい\n本当に守るべきものは何なのか\n本当に大切なものは何なのか
	ディーア	悔しい2						この世界に…\n存在してはいけない……命……
	霊獣マカブイン×ソウ							ふふ、マスターさんなら\nそうしてくれると思ってた♪
	ディーア	怒り2						この世界に、居場所がない存在…
	霊獣マカブイン×ソウ							そう、私は存在するだけで\n世界を滅ぼす災厄…♪
	ディーア	本気2						なら…！
	霊獣マカブイン×ソウ							さあ、私を斃して！\n斃して！斃して！斃して！斃して！
	霊獣マカブイン×ソウ							私たちが信じたマスターが…\nあなたの選択が正しかったのだと\n証明してみせて!!!!
	霊獣マカブイン×ソウ							ひとつだけ約束してあげる…\nあなたの居ない世界なんて\n何の価値もない…
	霊獣マカブイン×ソウ							この刃に命をかけて…\n本当の救いを私に見せて!!!!
Se	斬2
FadeOut	white					1.2
If	isdebug==true
CharacterOff
Jump	*E_111_99
EndIf
EndScenario

# E_111_99
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="後日談 この世界に生きる理由"
Bgm	魔王バトル
Bg	酒場1F
	ディーア	悔しい2	3_4
	リディ	絶望2	dd
	マカブイン×ソウ	暴走	a2 2
	ディーア							くっ…コイツ…！
	リディ							うそでしょ…マスター…これ…
	マカブイン×ソウ							<color=mk2wisp>…ゴゴゴ…</color>
	ディーア							これがロールお嬢様の言っていた\n《由々しき事態》ってやつか
	ディーア							俺の後ろから離れるなよ！リディ！
	ディーア							俺はお前を――…
FadeOut	red					.1
Se	打2
Bgm	コメディ
FadeIn	white					.1
Tween	ディーア	PunchPosition	y=50			Add
	ディーア	驚き2						痛ったぁ！
	ディーア							なんで今、殴られたの？
	リディ	怒り2						なんで？\n今なんでって言った？
	ディーア	あはは2						……い、言ったけど
	リディ							なんでもさってもないよ！
	リディ	悔しい2						せっかく仲間になったマカブイン×ソウ\nちゃんがあんなふうになっちゃったの
	リディ	怒り2						全部ぜーんぶ、マスターのせい！
	ディーア	驚き2						違うって！これは事故で…！
	リディ	笑い2						ふぅーん、へぇーーー
	ディーア	悔しい2						り、リディさん？
	リディ	照れ2						いいよ別に、マスターがそういうなら？\nリディは信じても？
	ディーア	嬉しい2						り、リディさん…！
	リディ	悔しい2						でも……
	リディ	笑い2						このマカブイン×ソウが許すかな！
	ディーア	驚き2						！？
	マカブイン×ソウ							<color=mk2wisp>…ゴゴゴ…</color>
	ディーア	汗2						うわぁ、めっちゃゴゴゴ言ってる…
	リディ	驚き2						ごごご！
	ディーア	驚き2						リディまで！
FadeOut	white					.3
Se	チャージ
Se	魔2
Se	闇2
Se	ガードブレイク
Se	敵殺
Se	ボス殺
Bgm	絶望
FadeIn	white					1
Tween	ディーア	PunchPosition	y=50			Add
Tween	リディ	PunchPosition	y=50			Add
	リディ							うひゃあっ！
	ディーア							だから危ないって、リディ…
	リディ	悔しい2						うう…だってマスターがぁ…
	マカブイン×ソウ							<color=mk2wisp>…ゴゴゴ…</color>
	リディ	驚き2						うわぁ、めっちゃゴゴゴ言ってる…
	ディーア	怪しい2						リディが怒らせたー
	リディ	怒り2						ちがうもん！マスターだもん！
FadeOut	white					.3
Se	チャージ
Se	魔2
Se	闇2
Se	ガードブレイク
Se	敵殺
Se	ボス殺
Bgm	絶望
FadeIn	white					1
Tween	ディーア	PunchPosition	y=50			Add
Tween	リディ	PunchPosition	y=50			Add
	ディーア	驚き2						うおおおっ！
	ディーア	怪しい2						あぶないあぶない…\nでも、結局やっぱり俺が全部悪い\nような気がしてきたぜ…
	リディ	悔しい2						だから最初から言ってるじゃん！\nマスターが全部悪いって！
	ディーア	驚き2						そんなこと言ったって仕方ないだろ、\nあのときはああするしか…
	リディ	怒り2						そもそも受け取ったのは\nマスターじゃん…
	ディーア	汗2						…う！
	リディ	絶望2						知らない知らないって言ってたくせに
	ディーア	あはは2						いや、それは…その場の勢いで…
	リディ	怒り2						もういい！マスターなんか\nマカブイン×ソウちゃんに\nめっためたにやられて
	リディ	悔しい2						血を全部吸われてお部屋に飾られて\n毎日のように『うふふきれい♪』って\n語りかけてもらえばいいんだ！
	ディーア	驚き2						なにその具体的な例！
	ディーア	怪しい2						しかも有り得そうだし！
	マカブイン×ソウ							<color=mk2wisp>…ゴゴゴ…</color>
	ディーア	驚き2						ひぃっ！
	マカブイン×ソウ							<color=mk2wisp>…ゴゴゴ…</color>
	マカブイン×ソウ							<color=mk2wisp>…マスターさん\nその子の方がいいんですね…</color>
	ディーア	怪しい2						え…？
	マカブイン×ソウ							<color=mk2wisp>…私より……\nその胸の小さな子の、ちんちくりんの\n方がいいんですね……</color>
	ディーア	あはは2						いや、この子は相棒で…！
Bgm	little_sword
	リディ	通常2						待って
	ディーア	驚き2						り、リディさん？
	リディ	怒り2						今なんていったの？\nマカブイン×ソウちゃん…
	リディ							ちんちくりん？胸が小さい？
	リディ	悔しい2						ああそうよ！そうだとも！\nだから！だからなに!!
	リディ	怒り2						私はマスターと一緒に戦えない！\nだから私は私にできることを\n一所懸命にしているの！
	リディ	悔しい2						好きになった人がちょっとモテるから\nって、それだけで絶望して自分だけ\n被害者みたいな顔しないでよ！
	マカブイン×ソウ							<color=mk2wisp>…！！…</color>
	リディ	怒り2						私がどれだけ毎日嫉妬して、\n毎日どれだけ絶望してるか知ってる？
	リディ	悔しい2						知らないわよね、うん！当たり前！
	リディ	怒り2						この痛みは、この苦しみは、\nリディだけのものだから！
	リディ	悔しい2						他の誰にもあげない！\n大切な大切なマスターへの想いだから！
	リディ	怒り2						だから！そんな簡単に嫉妬や苦しみを\n口にしないで!!\nマカブイン×ソウ!!!!!!!!
Param	character_grayout=false
	暗幕		カバー
	※※※※	<Off>						やだ、リディさんかっこいい…\n\n……なんて言っている間もなく、
	※※※※	<Off>						リディの一喝を契機に、\n暴走魔剣マカブイン×ソウとの戦いの\n火蓋が切って落とされた
	※※※※	<Off>						――否
