Bgm	鉄の街
CharacterOff
	酒場のおばちゃん							ルカ様が天空教会を再建された！\n奇跡のお力だよ！
	酒場のおばちゃん							聖巫女様バンザイ！\n聖剣ルカに栄光あれ！
CharacterOff
	量産型ルカA	通常	p7b
	旅人	通常
Tween	旅人	PunchPosition	y=30				NoWait
	旅人	通常						この聖剣を見ろ！\n俺をバカにした奴らを見返してやる！
	旅人	通常						ちょっと魔剣が使えるだけで、\n調子に乗りやがって！
	旅人	通常						ミリア様の再来！\nルカ様の戦いに俺も参加するぞ！
Param	character_grayout=true
CharacterOff
	ディーア	怒り4	p3
	ロサ	通信通常	p7b
	ディーア	怒り4						この地域は、\n天界との戦いで荒廃していたのに\n短期間で活気が戻っている？
	ロサ	通信通常						天空教会までは\nまだ距離があるのに凄まじい熱気です
	ディーア	怒り4						いや熱気と言うより狂気だな……
	ディーア	怒り4						誰もが量産型聖剣を持っていて\nその力に酔っている
	ロサ	通信通常						そして反応から推測するに、\n量産型聖剣はやはり、\n<ruby=アンダーカバー>虚構伝承</ruby>の力で造られています
	ロサ	通信通常						虚構伝承は\nリディ様の伝承を穴埋めできる存在に\n姿を変える模倣情報生命
	ロサ	通信通常						メルトナでのセイメイ王、\nスーヴァでの異変スーヴァのように
	ロサ	通信通常						六大異変シーズクリアにおいては、\nオーロエズ大陸の消失に\n関わる伝承となるのでしょうか？
	ディーア	怒り4						リディが覇王を討伐した結果、\n大陸一つが魔界から消失した伝承だな
	ロサ	通信通常						その大規模な伝承を穴埋めでき、\n聖剣の量産化にも関わる存在といえば\n今回の虚構伝承は<dash=2>
	ロサ	通信通常						初代勇者王の妹、\n伝説の聖巫女ミリア様かもしれません
	ロサ	通信通常						彼女は極めて優れた魔剣使いであり、\nE.D.E.N.の祖の一人
	ロサ	通信通常						汎用エクスカリバー製造の基礎も、\n彼女の功績として伝わっております
StopBgm
	ディーア	怒り4						そして<dash=4>
Se	回想
FadeOut	white					.3
ImageEffect	SpriteCamera	Sepia
CharacterOff						0
Bg	遺跡C					0
	ゲオルギウス	無	2_2			0
	希望王ルル	通常	1_2			0
FadeIn	white					.3
	希望王ルル	通常						先代の王シドウは、《聖剣計画》の\nためにミリアの墓を掘り起こし、\nミリアのクローンを作り上げた
	希望王ルル	冷徹						それがミリアⅡ<dash=2>、僕の母親だ
	希望王ルル	通常						彼女の寿命は、\n普通の人間の1/3程度しかなかった
	希望王ルル	通常						そして、ルカはミリアⅡのクローン、\nミリアⅢだ
	希望王ルル	冷徹						ルカが、ミリアⅡの1/3程度しか\n生きられないとするのなら……
	希望王ルル	冷徹						彼女の寿命は、とうに尽きている
FadeOut	white					.3
ImageEffectOff	SpriteCamera	Sepia
CharacterOff						0
Bg	山岳B					0
	ロサ	通信通常	p7b			0
	ディーア	怒り4	p3			0
FadeIn	white					.3
Bgm	図書館
	ディーア	怒り4						あの二人を襲った悲劇、\nその根源にある伝承そのものだ
	ディーア	怒り4						その力を虚構伝承で再現したなら、\n量産型聖剣を生み出せたことにも\n納得できるし
	ディーア	怒り4						ルカを利用した理由も察しがつく
	ディーア	怒り4						黒いあいつは\nオズ.ALICEと虚構伝承を融合させて\nその規模を増大できた
	ディーア	怒り4						ルカが手にした聖剣の伝承、\n魔界を滅ぼしうる炉の出力ならば
	ディーア	怒り4						魔界全土に聖剣をばらまくことも\n不可能じゃなくなる
	ディーア	怒り4						そしてその力を使えば、\nオーロエズ大陸消失に匹敵する異変を\n起こすことも可能だろうな
	ロサ	通信通常						では一刻も早く、\nその聖巫女と接触しなければ\nいけませんね
	ディーア	怒り4						だけど、\nこの人だかりだと<dash=2>
StopBgm
Se	火事
Shake	Graphics		x=2 y=2				NoWait
	ディーア	驚き4						なんだ……？
Bgm	緊迫
Tween	ロサ	PunchPosition	y=30				NoWait
	ロサ	通信通常						少し離れた地点で\n戦闘が始まったようです！
	ロサ	通信通常						聖巫女と信者が、\n敵対する街へと進行したと……！\nですが<dash=2>
	ロサ	通信慌て						これは、ひどい……！\n戦闘ではなく略奪になっています！
	ディーア	悔しい4						くっ……！
StopBgm
FadeOut	black					.3
CharacterOff						0
Bg	市街地C(火事)					0
	量産型ルカA	通常	p7b			0
	ならず者	通常	p3			0
Wait						1
FadeIn	black					.3
Bgm	魔獣バトル
	ならず者	通常						ハハハ！\n止められるもんなら止めてみろ！
	ならず者	通常						壊せ！ 奪え！\n全ては聖巫女様の導きのままに！
CharacterOff
	聖剣ルカ	聖巫女						…………
	聖剣ルカ	聖巫女						ええ、それでいいのです
CharacterOff
	研究員	通常						巫女様！\n聖剣が壊れてしまいました！
Tween	研究員	PunchPosition	y=30				NoWait
	研究員	通常						次のをください！
CharacterOff
	聖剣ルカ	聖巫女						まだまだたくさんありますから、\nどうぞお使いください
CharacterOff
	研究員	通常						ありがとうございます！
Tween	研究員	PunchPosition	y=30				NoWait
	研究員	通常						たーっぷり使い倒してやるからな！\n聖剣ちゃん！
CharacterOff
	聖剣ルカ	聖巫女						皆さん、\n聖剣はいくらでもあります！
	聖剣ルカ	聖巫女						思う存分戦い、\n古い魔界を壊しましょう！
	聖剣ルカ	聖巫女						聖巫女ミリアの再来、\nルカが宣言いたしますわ！
	聖剣ルカ	聖巫女						我らこそ聖なる剣を振るう者！
	聖剣ルカ	聖巫女						この魔界に復讐を！
	信者たち	<Off>	1_2					オォオオオオオオオオ！！！！
	聖剣ルカ	聖巫女						…………
	聖剣ルカ	聖巫女						はぁ……
	聖剣ルカ	聖巫女						本当にくだらない……
StopBgm
Se	走る
CharacterOff
	ディーア	本気4				.5
Wait						.5
	ディーア	本気4						やめるんだ、ルカ!!
Bgm	バトル
CharacterOff
	聖剣ルカ	聖巫女						っ……
	聖剣ルカ	聖巫女						これは魔剣王様\nずいぶんと遅い到着でしたわね
	聖剣ルカ	聖巫女						ええ、\nあなたはいつでも遅い
CharacterOff
	ディーア	本気4						ロサ……！
CharacterOff
	ロサ	通信通常						はい、改竄深度はSSランク\n融界指数はオーバー13！
	ロサ	通信通常						間違いありません、\n<ruby=アンダーカバー>虚構伝承</ruby>です！
	ロサ	通信通常						そして<dash=2>
CharacterOff
	ディーア	悔しい4						スーヴァのときと同じだ\nルカと虚構伝承が融合している！
	ディーア	本気4						ルカ、目を覚ましてくれ！
	ディーア	本気4						お前が復讐を口にするなんて……！
CharacterOff
	聖剣ルカ	聖巫女						それは、\nおかしなことなのでしょうか？
CharacterOff
	ディーア	本気4						おかしいに決まっている！
	ディーア	怒り4						全部黒いあいつが原因なんだろう？\nすぐに解放するっ！
CharacterOff
	聖剣ルカ	聖巫女						…………
	聖剣ルカ	聖巫女						聖剣使いの皆様、\nそこに魔剣王様がいらっしゃいます
	聖剣ルカ	聖巫女						彼は我々の邪魔をしたいようです
CharacterOff
	研究員	通常						魔剣、王……？
CharacterOff
	ならず者	通常						ルカ様に近づかせるな……！
CharacterOff
	ディーア	悔しい4						こいつらも全員、\n量産型聖剣を持っているのか
CharacterOff
	ならず者	通常						うぉおおおおおお！\n聖巫女様のためにぃいいいい！
CharacterOff
	ディーア	本気4						邪魔だ！\nそこをどいてもらうぞ!!
FadeOut	black					.3
CharacterOff						0
	？？？？	<Off>	1_2			0
	黒グラデーション		エフェクト裏			0
FadeIn	black					.3
	？？？？	<Off>						ふむふむ、\n魔剣王と聖巫女とは面白いですね
	？？？？	<Off>						さてここから、\nいったいどう動くべきか……
FadeOut	black					1
If	isdebug==true
CharacterOff
Jump	*Q2003_05
EndIf
EndScenario

# Q2003_05
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	魔獣バトル
Bg	市街地C(火事)					0
	ディーア	悔しい4破損				0
FadeIn	black					1
	ディーア	悔しい4破損						はあ、はあ……\nやはりランクS級がこれだけ集まると
	ディーア	悔しい4破損						一人ひとりは大した事ないのに、\n数が多すぎる……！
CharacterOff
	量産型ルカA	通常	p7b
	ならず者	通常	p3
	ならず者	通常						魔剣王は疲労している！
	ならず者	通常						休ませるな、畳みかけろ！
CharacterOff
	ロサ	通信慌て						ご主人様！\n多勢に無勢です、ここは撤退を！
	ロサ	通信慌て						このままではご主人様が……！
CharacterOff
	ディーア	悔しい4破損						ダメだ！\nルカを放置すればするほどに\nもっと事態が悪化する！
	ディーア	悔しい4破損						なにか、打開策は<dash=2>
	？？？？	<Off>	1_2					おや、手が足りないのですか？
StopBgm
Bg	黒背景					0
CharacterOff						0
	？？？？	<Off>						人でなしで良ければ\n手をお貸ししましょう
Param	character_grayout=false
CharacterOff						0
ImageEffect	SpriteCamera	MotionBlur
Se	シャキーン
Bg	黒背景					0
	黒背景		エフェクト表			0
	斬撃(393C)		エフェクト裏			0						主に、	射撃(赤)
Tween	黒背景	MoveBy	y=-3000 time=1										射撃(青)
Wait						.3							射撃(紫)
Bg	市街地C(火事)					0
CharacterOff						0
ImageEffectOff	SpriteCamera	MotionBlur
	ならず者	通常
Shake	ならず者		x=2				NoWait
	ならず者	通常						ぐぁっ!?
CharacterOff
	ディーア	驚き4破損						だれだ……？
Bgm	勇者バトル
CharacterOff
	勇者ノーマン	通常						お困りのようでしたので、\nつい首を突っ込んでしまいました
	勇者ノーマン	通常						ご覧の通りの、\n首なしな人でなしが失礼いたします
CharacterOff
	ならず者	通常						な、なんだ!?\nこいつ、首がついてないぞ!?
	ならず者	通常						魔物の類か!?
CharacterOff
	勇者ノーマン	通常						お初にお目にかかります、\n魔剣王さん
	勇者ノーマン	通常						私はE.D.E.N.に所属する\n勇者、名をノーマンと申します
CharacterOff
	ディーア	驚き4破損						首無しの、勇者……？
	ディーア	驚き4破損						たしか、そんな話を前に<dash=2>
	ディーア	悔しい4破損						オレは指名手配されている\n魔界の敵だろう？\n勇者がどうして加勢してくれる？
CharacterOff
	勇者ノーマン	通常						まあそこは人でなし故に、\n敵を見逃すこともあるということで
	勇者ノーマン	通常						なによりあなたには、\nレイお嬢様を救っていただいた\n恩がございますからね
CharacterOff
	ディーア	驚き4破損						レイの……？
CharacterOff
	勇者ノーマン	通常						いかがでしょう、魔剣王さん
	勇者ノーマン	通常						聖巫女を止めるという目的は同じ\n共闘といきませんか？
CharacterOff
	ディーア	怪しい4破損						…………
CharacterOff
	ロサ	通信通常						ご主人様……\nさすがにこの方は怪しすぎるかと
CharacterOff
	ディーア	怒り4破損						だけど、\n今の状況を抜けるにはそれしかない
	ディーア	怒り4破損						この包囲網を突破する！\n援護は任せた！
CharacterOff
	勇者ノーマン	通常						任されましょう
	勇者ノーマン	通常						《印なき奇跡の終演者》\n勇者ノーマン参ります
If	isdebug==true
CharacterOff
Jump	*Q2003_06
EndIf
EndScenario

# Q2003_06
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	平和
Bg	草原A					0
Param	character_grayout=true
	勇者ノーマン	通常				0
FadeIn	black					1
	勇者ノーマン	通常						ふぅ……\nここまで来ればもう安心でしょう
	勇者ノーマン	通常						さすがは魔剣王さんですね、\n私のような人でなしでも\n戦いから目が離せませんでした
	勇者ノーマン	通常						もちろん今のは、\n首も目もないことと目が離せないを\nかけたジョークですが……
CharacterOff
	ディーア	怪しい4	p3
	ロサ	通信通常	p7b
	二人	<Off>						…………
CharacterOff
	勇者ノーマン	通常						あまり、\n面白くはなかったようですね？
CharacterOff
	ディーア	怪しい4	p3
	ロサ	通信通常	p7b
	ロサ	通信通常						普通は首がないことを\nジョークにしないと思うのですが
	ディーア	怪しい4						そこは同感だな
	ディーア	怪しい4						それにあんたの剣術、\nE.D.E.N.所属にしてはかなり変則的だ
	ディーア	怪しい4						相手の位置や地形も利用した\n不意打ちも多い
	ディーア	怪しい4						かなり戦い慣れしていたし、\n正道を歩いてはいないだろう？
CharacterOff
	勇者ノーマン	通常						そこまで見破るとは
	勇者ノーマン	通常						ええ、その通り\n名乗った通りの人でなしですから、\n卑怯な剣術で申し訳ない
CharacterOff
	ロサ	通信通常	p7b
	ディーア	通常4	p3
	ディーア	通常4						だけど……\nその中にも真っ直ぐすぎる剣術が\n隠れていたよ
	ディーア	通常4						少し前に見惚れたあの剣に\nよく似ている
	ディーア	汗4						レイから少し聞いたよ、\nあいつの師匠には首がないって
	ディーア	通常4						それがあんたのことだろ？
CharacterOff
	勇者ノーマン	通常
	勇者ノーマン	通常						その節はお嬢様が\n大変お世話になりました
	勇者ノーマン	通常						実のところ、\nお嬢様は帰ってきてからずーっと、\nあなたの話をしておりましてね
	勇者ノーマン	通常						だから私としても、\nあなたと出会えたのは光栄です
	勇者ノーマン	通常						このままお嬢様との話を肴に、\n酒場で一杯と言いたいところですが
StopBgm
	勇者ノーマン	通常						のんびりと社交を楽しむ暇は\nなさそうですね？
CharacterOff
	ロサ	通信通常	p7b
	ディーア	通常4	p3
	ディーア	通常4						そうだな、単刀直入に話そう
	ディーア	怪しい4						あんたの目的はやはり……？
Bgm	作戦会議
CharacterOff
	勇者ノーマン	通常						偽りの聖巫女ルカの排除
	勇者ノーマン	通常						彼女が騒乱の首謀者であることは\n言うまでもなく
	勇者ノーマン	通常						彼女が生み出す量産型聖剣は\nE.D.E.N.として決して許容できない
	勇者ノーマン	通常						あれは汎用エクスカリバーを\n上回る性能ですからね
	勇者ノーマン	通常						このままでは\nE.D.E.N.が有していた優位性は失われ\n崩壊の一途を辿るでしょう
	勇者ノーマン	通常						ですから私の任務は、\n一刻も早く彼女を処理することです
CharacterOff
	ロサ	通信通常	p7b
	ディーア	本気4	p3
	ロサ	通信通常						処理って……！
	ディーア	本気4						そんなことさせるものか！
CharacterOff
	勇者ノーマン	通常						なぜ？
	勇者ノーマン	通常						彼女こそが混乱の元凶ですよ？
	勇者ノーマン	通常						魔界の安定のために\n一刻も早く排除することが肝要です
CharacterOff
	ロサ	通信通常	p7b
	ディーア	本気4	p3
	ディーア	本気4						ルカはそんな子じゃない……！
Se	回想
FadeOut	white					.3
ImageEffect	SpriteCamera	Sepia
CharacterOff						0
Bg	教会					0
	少女ルカ					0
FadeIn	white					.3
	少女ルカ							この戦いが終わらぬ限り、\n兄は、もっともっとたくさんの人を\nきっと…殺してしまうのでしょう…
Tween	少女ルカ	MoveBy	x=30 time=0.5			Add
	少女ルカ	通常R						ですから、<param=name>様！\nこの戦争を…終わらせて下さいませ！
FadeOut	black					.3
ImageEffect	SpriteCamera	Sepia
CharacterOff						0
Bg	竜鍵マナ神域					0
	聖巫女ルカ	怒り				0
FadeIn	black					.3
	聖巫女ルカ							お兄ちゃんは、私が守ります!!
	聖巫女ルカ							誰もお兄ちゃんの\n味方をしないというのなら、\n私が味方をします!!
	聖巫女ルカ							誰もお兄ちゃんのことを\n理解しないというのなら、\n私が寄り添います!!
FadeOut	white					.3
ImageEffectOff	SpriteCamera	Sepia
CharacterOff						0
Bg	草原A					0
	ロサ	通信通常	p7b			0
	ディーア	怒り4	p3			0
FadeIn	white					.3
	ディーア	怒り4						兄想いで純粋な、\nなにより強い魂をもった女の子だ
	ロサ	通信通常						おそらく彼女は、\n強制されていると推測できます
CharacterOff
	勇者ノーマン	通常						……なるほど
	勇者ノーマン	通常						ですが、\nその証拠はないのでしょう？
	勇者ノーマン	通常						私に命を下したE.D.E.N.上層部は\n錯乱した魔剣王の戯言だと言って、\n取り合わないはずです
	勇者ノーマン	通常						私やお嬢様が例外なだけで、\nあなたは魔界全ての敵なのだから
CharacterOff
	ロサ	通信通常	p7b
	ディーア	怒り4	p3
	ディーア	怒り4						そんなことを言って、\nE.D.E.N.はコトが大きくなる前に\nルカを始末したいだけだろう？
	ディーア	怒り4						勇者王シドウや聖剣計画、\n彼女はその全てを知っている犠牲者だ
CharacterOff
	勇者ノーマン	通常						ミリアクローンに聖剣計画、\n流石にあなたはご存知でしたか……
CharacterOff
	ロサ	通信通常	p7b
	ディーア	怒り4	p3
	ディーア	怒り4						オレは、\nルルからルカを託されている
StopBgm
	ディーア	悔しい4						ルカを傷つけようとするなら、\nまずはあんたから……！
CharacterOff
	勇者ノーマン	通常						でしたら……！
CharacterOff
	ディーア	悔しい4						っ……！
CharacterOff
	勇者ノーマン	通常						…………
Bgm	平和
Tween	勇者ノーマン	PunchPosition	y=30				NoWait
	勇者ノーマン	通常						わかりました！\nはい、いがみ合いは終わり！
	勇者ノーマン	通常						「ルカさんは傷つけない」\nそれでいいですよ
CharacterOff
	ディーア	驚き4						へ……？
	ディーア	驚き4						いい、のか？\nオレが言う事じゃないと思うけれど\nE.D.E.N.からの命令とかは？
CharacterOff
	勇者ノーマン	通常						要は量産型聖剣が\n出回らなくなればいいんですよ
	勇者ノーマン	通常						そもそも、\n勇者や国の誇りとか持ち出すなら\n私を派遣するんじゃありません
	勇者ノーマン	通常						人でなし、ですからね
	勇者ノーマン	通常						ということで、\nあなたがルカさんを救出できるなら\n私の目的も達成できる
	勇者ノーマン	通常						信者に囲まれたシーズクリアに\n突入するのは骨が折れますし\nこのまま共闘をつづけませんか？
	勇者ノーマン	通常						人でなしにも骨はありますから
CharacterOff
	ディーア	怪しい4						変な人だ……
	ディーア	怪しい4						あの真面目なレイの師匠とは\n思えない……
	ディーア	怒り4						あんたを、信じても良いのか？
CharacterOff
	勇者ノーマン	通常						いいえ
	勇者ノーマン	通常						魔剣王さん、\n私のようなろくでなしの人でなしは\n信じるものじゃありません
	勇者ノーマン	通常						利用してやると思ってくれる方が\n私もやりやすいですしね
CharacterOff
	ディーア	笑い4						ああ、それならわかりやすい
	ディーア	怒り4						約束を破り、\nルカに手を出そうとしたら容赦しない
CharacterOff
	勇者ノーマン	通常						ですが、\nあなたが救出に失敗したその時は、\n私のやり方でやらせていただきます
CharacterOff
	ディーア	怒り4						よし、行くぞ！
CharacterOff
	ロサ	通信通常						道中のナビゲートは、\n私が担当します、お任せください
CharacterOff
	勇者ノーマン	通常						ああ、\nそう言えば気になってたのですが
	勇者ノーマン	通常						この美しい方は\n魔剣王さんの恋人さんでしょうか？
	勇者ノーマン	通常						メイド服を着せるとは、\nずいぶんと特殊なご趣味を<dash=2>
CharacterOff
	ロサ	通信慌て						ちがいますっ！！！！
StopBgm
FadeOut	black					1
CharacterOff						0
Bg	大灯台B					0
	聖剣ルカ	聖巫女				0
Wait						2
FadeIn	black					1
Bgm	図書館
	聖剣ルカ	聖巫女						あの魔剣王様が来ますわ
CharacterOff
	裏ディーア	ハテナ						そうだな
	裏ディーア	ハテナ						愚かなる卑怯者……\n貴様にはまだわからないのか？
	裏ディーア	ハテナ						これがリディを救う道なんだ
	裏ディーア	ハテナ						それを妨げようとするのなら、\n誰であろうと容赦はしない
FadeOut	black					1
If	isdebug==true
CharacterOff
Jump	*Q2003_07
EndIf
EndScenario

# Q2003_07
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	バトル
Bg	遺跡C					0
Param	character_grayout=false
	聖巫女信者A	通常				0
FadeIn	black					1
	聖巫女信者A	通常						し、侵入者！\nシーズクリアに侵入者が入ったぞ！
Tween	聖巫女信者A	PunchPosition	y=30				NoWait
	聖巫女信者A	通常						例の魔剣王だ！\nルカ様のもとに行かせるな！
CharacterOff
	聖巫女信者B	通常						変な化け物もいるぞ！\nなぜ首がなくて動いている!?
CharacterOff
	ディーア	怒り4						やっぱり内部は敵だらけだな！
CharacterOff
	ロサ	通信通常						ここを抜ければ、\n中心部への隠し通路に入れます
CharacterOff
	勇者ノーマン	通常						では、\nこういう手でいきましょう
CharacterOff
	聖巫女信者A	通常	p3
	聖巫女信者B	通常	p7b
	聖巫女信者A							え……？
Se	光1
FadeOut	white					.2
FadeIn	white					.2
	土煙		エフェクト表			1
	聖巫女信者A	通常						せ、閃光弾と煙幕？
	聖巫女信者B	通常						前がなんにも……！
CharacterOff
	勇者ノーマン	通常						今のうちに！
CharacterOff
	ロサ	通信通常						ご主人様、右方向へ！
StopBgm
FadeOut	black					.3
CharacterOff						0
Bg	洞窟C					0
	ディーア	怒り4				0
Wait						1
FadeIn	black					.3
Bgm	作戦会議
	ディーア	怒り4						本当だ、\nこっちの道には人がいないな
	ディーア	通常4						余計な戦闘を避けて、\nルカのところへ行けそうだ
CharacterOff
	勇者ノーマン	通常						あなたがたの話ですと、\nルカさんと共にいるのは恐ろしい\n実力者という話ですからね
	勇者ノーマン	通常						無駄な消費はなくすに限ります
	勇者ノーマン	通常						あとはその実力者や、\nあなたがたが掴んでいる情報を、\nもっと詳しく教えてほしいですけど
CharacterOff
	ロサ	通信通常						企業秘密です
CharacterOff
	勇者ノーマン	通常						それは残念
	勇者ノーマン	通常						ルカさんが聖剣を量産できた理由は\nぜひ知りたいところでしたが
	勇者ノーマン	通常						ああ、それともう一つ
	勇者ノーマン	通常						ルカさんの所へ着く前に、\nあなたに伺いたいことがあります
CharacterOff
	ディーア	驚き4						オレに？
CharacterOff
	勇者ノーマン	通常						私の認識では、\nあなたと希望王は幾度も戦った仇敵
	勇者ノーマン	通常						そして希望王を討ち取ったのも\n魔剣王さんであった
	勇者ノーマン	通常						なのに今は、\nその妹君であるルカさんを助けに、\n敵陣へと乗り込んでいる
	勇者ノーマン	通常						あなたにとってルカさんは、\nそれほど救いたい対象なのですか？
CharacterOff
	ディーア	目閉じ4						実のところを言えば\nオレとルカとは交した言葉も\n多くはない
CharacterOff
	勇者ノーマン	通常						ではどうして？
CharacterOff
	ディーア	怒り4						決まっている\nルルが命をかけて救おうとした妹で\nオレはルルから託された
	ディーア	怒り4						そもそもオレとルルとは、\n憎しみ合っていた訳じゃない
	ディーア	怒り4						互いに譲れない夢があるから\n魔王候補として戦っただけだよ
	ディーア	怒り4						何度も戦って、何度も背中を預け、\nそして最後は決着をつけた
	ディーア	目閉じ4						そのルルとの約束を、\n裏切るわけにはいかない
	ディーア	目閉じ4						そこにはきっと、\n義務感も罪悪感も混ざってるけれど
	ディーア	怒り4						今はそこに、\n大切な人を救う目的も交わっている
	ディーア	怒り4						それで納得できるか？
CharacterOff
	勇者ノーマン	通常						ええ、そういう間柄は\n人でなしな私にもおりましたから
	勇者ノーマン	通常						分からないでしょうが\n私は今、思い切り首肯しています
	勇者ノーマン	通常						今のうちに、\nあなたの本気がわかってよかった
StopBgm
	勇者ノーマン	通常						なにせ先にいるのは<dash=2>
Bgm	緊迫
CharacterOff
	裏ディーア	ハテナ				1		来たな、咎人の勇者
	裏ディーア	ハテナ						そして……愚かなる卑怯者
CharacterOff
	ディーア	怒り4						黒い、魔剣王……！
CharacterOff
	勇者ノーマン	通常						魔剣王さんが二人いるとは\n私は今、自分の目を疑っています
	勇者ノーマン	通常						これはいったい、\nどういうことなのでしょうか？
CharacterOff
	ロサ	通信通常						この人が……
	ロサ	通信通常						本当に魔力も見た目も、\nご主人様にそっくりですね
CharacterOff
	ディーア	怒り4	2_2					お前は何者だ？
	ディーア	怒り4						そして、ルカになにをした？
CharacterOff
	裏ディーア	ハテナ	1_2					貴様らしい愚鈍な質問だ
CharacterOff
	ディーア	怒り4	2_2					愚かなのはどっちだ！
	ディーア	本気4						ルカを操って、\nまたリディから伝承を奪うのか！
	ディーア	悔しい4						世界意思に従うだけじゃなくて\nあの子を利用するなんて！
CharacterOff
	裏ディーア	ハテナ	1_2					…………
	裏ディーア	ハテナ						もう嘲笑う気にもなれないな
	裏ディーア	ハテナ						確かにルカを虚構伝承と融合させ、\n力を与えたのはオレだ
	裏ディーア	ハテナ						古の勇者王の妹、\n聖巫女ミリアを模した虚構の伝承
	裏ディーア	ハテナ						そしてルカは量産型聖剣を\n幾千、幾万も魔界に拡散させた
	裏ディーア	ハテナ						複製体ミリアクローンⅢ、\nアレにふさわしい虚構の力だよ
CharacterOff
	ディーア	悔しい4	2_2					貴様……！
CharacterOff
	裏ディーア	ハテナ	1_2					なぜ怒る？
	裏ディーア	ハテナ						貴様はむしろ喜ぶべきだ
CharacterOff
	ディーア	悔しい4	2_2					なにを……！
CharacterOff
	裏ディーア	ハテナ	1_2					すべてはリディを救うため
	裏ディーア	ハテナ						この戦いは、\nリディの真の救済へと繋がっている
	裏ディーア	ハテナ						どうしてそれを理解できない？
CharacterOff
	ディーア	本気4	2_2					バカなことを言うな！\nルカを利用して魔界を荒らして\nそれでリディをどう救う!?
	ディーア	本気4						ルカは今すぐ返してもらうぞ！
StopBgm
Param	character_grayout=false
CharacterOff
	裏ディーア	ハテナ	1_2					わからないやつだ
Bgm	魔獣バトル
Se	チャージ
	オーラ青		エフェクト表			1
	裏ディーア	ハテナ						<ruby=アンロック>魔剣解放</ruby>\nルーンブレード:Blaze
Se	光1
	ルンブレB	通常	2_2_b			.5		…………
Wait						1
CharacterOff
	ディーア	怒り4						みんな、行くぞ……！
If	isdebug==true
CharacterOff
Jump	*Q2003_08
EndIf
EndScenario

# Q2003_08
Command	Arg1	Arg2	Arg3	Arg4	Arg5	Arg6	WaitType	Text	PageCtrl	Voice	WindowType
Param	quest_name="クエスト名"
ShowMessageWindow
FadeOut	black					0
StopSound
Bgm	魔獣バトル
Bg	洞窟C					0
	ルンブレB	通常	2_2_b			0
	裏ディーア	ハテナ	1_2			0
FadeIn	black					1
	裏ディーア	ハテナ						ルカを救う、リディも救う……
	裏ディーア	ハテナ						この程度の力で、\nそれをなせると思っているのか？
Param	character_grayout=false
CharacterOff						0
ImageEffect	SpriteCamera	MotionBlur
Se	剣閃
Se	光3
Bg	黒背景					0
	黒背景		エフェクト表			0
	射撃(青)		エフェクト裏			0						主に、	射撃(赤)
Tween	黒背景	MoveBy	y=-3000 time=1										射撃(青)
Wait						.3							射撃(紫)
Bg	洞窟C					0
CharacterOff						0
ImageEffectOff	SpriteCamera	MotionBlur
	土煙		エフェクト表			1
	ディーア	悔しい4						くっ……！
Shake	ディーア		x=2				NoWait
	ディーア	悔しい4						ルーンブレード:Blaze\nこれほどだなんて……！
Param	character_grayout=true
CharacterOff
	ルンブレB	通常	2_2_b
	裏ディーア	ハテナ	1_2
	裏ディーア	ハテナ						次世代:Blaze魔剣
	裏ディーア	ハテナ						あの司書王はそう言っていた
CharacterOff
	ロサ	通信通常						あ、ありえません！
	ロサ	通信通常						ロールお嬢様が、\nあなたなんかに力を渡すなんて！
CharacterOff
	ルンブレB	通常	2_2_b
	裏ディーア	ハテナ	1_2
	裏ディーア	ハテナ						お前たちがどう思うかなど、\n興味はない
	裏ディーア	ハテナ						ただこの魔剣は、\nリディを救うために役に立つ戦力
	裏ディーア	ハテナ						あのルカと同じように、\nそれだけの価値があれば良いんだ
	裏ディーア	ハテナ						そして紛い物、\nお前の存在は邪魔だ
Param	character_grayout=false
Se	マイクノイズ
CharacterOff
	オーラ赤		エフェクト表			1
	ロサ	通信通常						っ…………！
CharacterOff	ロサ					1
Wait						1
CharacterOff
	ディーア	驚き4						ロサ……!?
FadeOut	black					.3
CharacterOff						0
Bg	酒場_宿屋(夜)					0
	ロサ	絶望				0
Wait						1
FadeIn	black					.3
	ロサ	絶望						くっ……！\n術式にこんな簡単に干渉するなんて
StopSe
	ロサ	通常						はやくご主人様を助けに<dash=2>
Se	フォーン
CharacterOff
	ププッピマリー	通常通信2				1		待ちなさい、ロサ
	ププッピマリー	通常通信2						命令です、\n今は状況を静観しなさい
CharacterOff
	ロサ	驚き						マリー様!?
	ロサ	本気						なぜですか！\nご主人様がピンチだと<dash=2>
	ロサ	絶望						ま、まさか……
	ロサ	絶望						まさか本当に、\nあの:Blazeはお嬢様たちが……？
CharacterOff
	司書王ロルリアンレット	通常通信						少なくとも、\n状況は私たちの想定から外れていない
	司書王ロルリアンレット	通常通信						命令よ、副メイド長
